"","repo_name","num_events","num_actors","total_events","total_actors","events_per_actor","type","num_repo_events","num_repo_actors","repo_events_per_actor","participation_rate"
"25","bittorrent/bootstrap-dht",25,25,240,35,6.85714,"WatchEvent",240,35,6.85714,0
"26","whatthedrunk/allthemods",26,23,1659,254,6.5315,"WatchEvent",1659,254,6.5315,0
"27","qedus/nds",6,2,60,30,2,"IssuesEvent",60,30,2,0
"28","usc-isi-i2/Web-Karma",59,20,343,76,4.51316,"IssuesEvent",343,76,4.51316,0
"29","apple/example-package-deckofplayingcards",6,1,48,24,2,"MemberEvent",48,24,2,0
"30","ipanardian/cekresi-cli",4,1,72,27,2.66667,"ReleaseEvent",72,27,2.66667,0
"31","Orange-OpenSource/Orange-Boosted-Bootstrap",5,4,313,30,10.43333,"PullRequestEvent",313,30,10.43333,0
"32","pixielabs/letsencrypt-rails-heroku",11,4,198,84,2.35714,"PullRequestEvent",198,84,2.35714,0
"33","bittorrent/bootstrap-dht",60,3,240,35,6.85714,"PullRequestEvent",240,35,6.85714,0
"34","pixelogik/ColorCube",6,6,86,83,1.03614,"ForkEvent",86,83,1.03614,0
"35","xpepermint/socket.io-express-session",4,4,27,25,1.08,"ForkEvent",27,25,1.08,0
"36","gSchool/fs-pet-shop",66,62,82,66,1.24242,"ForkEvent",82,66,1.24242,0
"37","pozyxLabs/Pozyx-Arduino-library",31,2,234,39,6,"PushEvent",234,39,6,0
"38","aymerick/raymond",43,42,84,48,1.75,"WatchEvent",84,48,1.75,0
"39","AmniX/MaterialPatternllockView",27,27,38,35,1.08571,"WatchEvent",38,35,1.08571,0
"40","aymerick/raymond",1,1,84,48,1.75,"CreateEvent",84,48,1.75,0
"41","samccone/ivy",12,4,99,66,1.5,"IssueCommentEvent",99,66,1.5,0
"42","mirasvit/module-profiler",9,5,44,25,1.76,"IssueCommentEvent",44,25,1.76,0
"43","elm-lang/persistent-cache",6,2,84,72,1.16667,"IssueCommentEvent",84,72,1.16667,0
"44","Alexqw/xbmc-gamepass",6,4,458,32,14.3125,"ForkEvent",458,32,14.3125,0
"45","pusher-community/react-realtime-chat",8,8,29,27,1.07407,"ForkEvent",29,27,1.07407,0
"46","samccone/ivy",8,1,99,66,1.5,"PushEvent",99,66,1.5,0
"47","naoina/denco",1,1,25,22,1.13636,"PushEvent",25,22,1.13636,0
"48","usc-isi-i2/Web-Karma",38,38,343,76,4.51316,"WatchEvent",343,76,4.51316,0
"49","TerribleDev/OwinOAuthProviders",59,59,264,94,2.80851,"WatchEvent",264,94,2.80851,0
"50","TerribleDev/OwinOAuthProviders",12,1,264,94,2.80851,"CreateEvent",264,94,2.80851,0
"51","pg-redis-fdw/redis_fdw",1,1,40,38,1.05263,"CreateEvent",40,38,1.05263,0
"52","Octopoos/SEBLOD",6,1,918,73,12.57534,"ReleaseEvent",918,73,12.57534,0
"53","IGNF/geoportal-extensions",60,5,588,24,24.5,"PullRequestEvent",588,24,24.5,0
"54","buildreactnative/assemblies",1,1,77,67,1.14925,"IssueCommentEvent",77,67,1.14925,0
"55","MoOx/postcss-cssnext",233,46,1311,936,1.40064,"IssueCommentEvent",1311,936,1.40064,0
"56","Alexqw/xbmc-gamepass",4,2,458,32,14.3125,"CommitCommentEvent",458,32,14.3125,0
"57","gomeplusFED/AMP",1,1,182,68,2.67647,"CommitCommentEvent",182,68,2.67647,0
"58","Octopoos/SEBLOD",19,16,918,73,12.57534,"ForkEvent",918,73,12.57534,0
"59","texjporg/jsclasses",8,8,560,25,22.4,"ForkEvent",560,25,22.4,0
"60","shabeer-ali-m/jPut",12,12,44,26,1.69231,"WatchEvent",44,26,1.69231,0
"61","LeuisKen/leuisken.github.io",1,1,50,38,1.31579,"IssuesEvent",50,38,1.31579,0
"62","yuanyan/react-native-web-example",3,2,31,23,1.34783,"IssuesEvent",31,23,1.34783,0
"63","gSchool/fs-pet-shop",1,1,82,66,1.24242,"MemberEvent",82,66,1.24242,0
"64","erickok/transdroid",22,2,274,131,2.0916,"PullRequestReviewCommentEvent",274,131,2.0916,0
"65","TerribleDev/OwinOAuthProviders",26,4,264,94,2.80851,"PullRequestReviewCommentEvent",264,94,2.80851,0
"66","bittorrent/bootstrap-dht",29,2,240,35,6.85714,"PullRequestReviewCommentEvent",240,35,6.85714,0
"67","evilsocket/bettercap-proxy-modules",14,14,104,67,1.55224,"ForkEvent",104,67,1.55224,0
"68","xiaoshangmin/test",45,1,98,43,2.27907,"PushEvent",98,43,2.27907,0
"69","learn-co-students/swift-SortingStuff-lab-ios-0916",3,2,72,34,2.11765,"PushEvent",72,34,2.11765,0
"70","learn-co-students/orm-mapping-db-to-ruby-object-lab-web-1116",4,1,80,39,2.05128,"CreateEvent",80,39,2.05128,0
"71","jeaye/ncurses-rs",11,5,152,78,1.94872,"IssuesEvent",152,78,1.94872,0
"72","pixielabs/letsencrypt-rails-heroku",1,1,198,84,2.35714,"MemberEvent",198,84,2.35714,0
"73","francoislaberge/diagrams",3,1,78,43,1.81395,"ReleaseEvent",78,43,1.81395,0
"74","learn-co-students/swift-SortingStuff-lab-ios-0916",30,30,72,34,2.11765,"PullRequestEvent",72,34,2.11765,0
"75","jeaye/ncurses-rs",44,14,152,78,1.94872,"IssueCommentEvent",152,78,1.94872,0
"76","pozyxLabs/Pozyx-Arduino-library",4,1,234,39,6,"CreateEvent",234,39,6,0
"77","francoislaberge/diagrams",3,1,78,43,1.81395,"CreateEvent",78,43,1.81395,0
"78","pixielabs/letsencrypt-rails-heroku",21,10,198,84,2.35714,"IssuesEvent",198,84,2.35714,0
"79","100mango/zen",6,4,492,436,1.12844,"IssuesEvent",492,436,1.12844,0
"80","actsl/kiss_sdl",4,3,91,36,2.52778,"IssuesEvent",91,36,2.52778,0
"81","MoOx/postcss-cssnext",4,1,1311,936,1.40064,"ReleaseEvent",1311,936,1.40064,0
"82","actsl/kiss_sdl",9,1,91,36,2.52778,"ReleaseEvent",91,36,2.52778,0
"83","apple/example-package-deckofplayingcards",2,2,48,24,2,"PullRequestEvent",48,24,2,0
"84","Octopoos/SEBLOD",335,37,918,73,12.57534,"IssueCommentEvent",918,73,12.57534,0
"85","actsl/kiss_sdl",6,3,91,36,2.52778,"IssueCommentEvent",91,36,2.52778,0
"86","MoOx/postcss-cssnext",23,6,1311,936,1.40064,"PullRequestReviewCommentEvent",1311,936,1.40064,0
"87","MonoGame/MonoGame.Samples",15,15,39,38,1.02632,"ForkEvent",39,38,1.02632,0
"88","joeyh/github-backup",20,20,207,179,1.15642,"ForkEvent",207,179,1.15642,0
"89","Orange-OpenSource/Orange-Boosted-Bootstrap",13,12,313,30,10.43333,"WatchEvent",313,30,10.43333,0
"90","bus1/bus1",74,4,598,86,6.95349,"GollumEvent",598,86,6.95349,0
"91","hyspace/flappy",3,3,38,36,1.05556,"IssuesEvent",38,36,1.05556,0
"92","usc-isi-i2/Web-Karma",25,4,343,76,4.51316,"PullRequestEvent",343,76,4.51316,0
"93","evilsocket/bettercap-proxy-modules",6,4,104,67,1.55224,"PullRequestEvent",104,67,1.55224,0
"94","mavencare/medication-reminder",1,1,40,38,1.05263,"PullRequestEvent",40,38,1.05263,0
"95","pmatiello/python-graph",1,1,90,89,1.01124,"IssueCommentEvent",90,89,1.01124,0
"96","elabs/mobile-websocket-example",2,2,62,58,1.06897,"IssueCommentEvent",62,58,1.06897,0
"97","jpmml/openscoring",7,7,48,31,1.54839,"ForkEvent",48,31,1.54839,0
"98","dotcypress/password",7,7,38,23,1.65217,"ForkEvent",38,23,1.65217,0
"99","buildreactnative/assemblies",1,1,77,67,1.14925,"PushEvent",77,67,1.14925,0
"100","apple/example-package-deckofplayingcards",7,7,48,24,2,"WatchEvent",48,24,2,0
"101","allustin/awesome-1c",27,26,296,36,8.22222,"WatchEvent",296,36,8.22222,0
"102","IGNF/geoportal-extensions",47,5,588,24,24.5,"CreateEvent",588,24,24.5,0
"103","tomgi/git_stats",1,1,89,72,1.23611,"CreateEvent",89,72,1.23611,0
"104","xiaoshangmin/test",2,1,98,43,2.27907,"DeleteEvent",98,43,2.27907,0
"105","KrossX/Durazno",23,14,94,37,2.54054,"IssuesEvent",94,37,2.54054,0
"106","apple/example-package-deckofplayingcards",1,1,48,24,2,"ReleaseEvent",48,24,2,0
"107","100mango/zen",8,3,492,436,1.12844,"IssueCommentEvent",492,436,1.12844,0
"108","pixielabs/letsencrypt-rails-heroku",3,2,198,84,2.35714,"CommitCommentEvent",198,84,2.35714,0
"109","samccone/ivy",6,6,99,66,1.5,"ForkEvent",99,66,1.5,0
"110","valeriomazzeo/NSString-Emoji",2,2,26,24,1.08333,"ForkEvent",26,24,1.08333,0
"111","elm-lang/persistent-cache",5,5,84,72,1.16667,"ForkEvent",84,72,1.16667,0
"112","gomeplusFED/AMP",52,52,182,68,2.67647,"WatchEvent",182,68,2.67647,0
"113","KrossX/Durazno",21,20,94,37,2.54054,"WatchEvent",94,37,2.54054,0
"114","ipanardian/cekresi-cli",18,18,72,27,2.66667,"WatchEvent",72,27,2.66667,0
"115","andrewssobral/vehicle_detection_haarcascades",66,64,149,123,1.21138,"WatchEvent",149,123,1.21138,0
"116","uwescience/myria",9,9,810,22,36.81818,"WatchEvent",810,22,36.81818,0
"117","MoOx/postcss-cssnext",5,1,1311,936,1.40064,"CreateEvent",1311,936,1.40064,0
"118","wit-ai/witty-fiddle",1,1,142,118,1.20339,"PublicEvent",142,118,1.20339,0
"119","aymerick/raymond",12,4,84,48,1.75,"PullRequestEvent",84,48,1.75,0
"120","learn-co-students/swift-multithreading-lab-ios-0616",14,14,47,25,1.88,"PullRequestEvent",47,25,1.88,0
"121","udacity/ud381",1,1,41,39,1.05128,"PullRequestEvent",41,39,1.05128,0
"122","sksamuel/akka-patterns",8,4,114,88,1.29545,"PullRequestEvent",114,88,1.29545,0
"123","JuliaOpt/MathProgBase.jl",116,18,267,32,8.34375,"IssueCommentEvent",267,32,8.34375,0
"124","erickok/transdroid",115,38,274,131,2.0916,"IssueCommentEvent",274,131,2.0916,0
"125","Orange-OpenSource/Orange-Boosted-Bootstrap",35,8,313,30,10.43333,"IssueCommentEvent",313,30,10.43333,0
"126","mmccaff/PlacesToPostYourStartup",15,15,160,118,1.35593,"ForkEvent",160,118,1.35593,0
"127","amix/vimrc",20,1,3259,2781,1.17188,"PushEvent",3259,2781,1.17188,0
"128","JuliaDB/SQLite.jl",59,1,211,35,6.02857,"PushEvent",211,35,6.02857,0
"129","pozyxLabs/Pozyx-Arduino-library",14,14,234,39,6,"WatchEvent",234,39,6,0
"130","wxyyxc1992/Webpack2-React-Redux-Boilerplate",77,73,103,83,1.24096,"WatchEvent",103,83,1.24096,0
"131","naoina/denco",19,19,25,22,1.13636,"WatchEvent",25,22,1.13636,0
"132","mynyml/watchr",25,25,33,30,1.1,"WatchEvent",33,30,1.1,0
"133","Long-live-shadowsocks/ShadowVPN-iOS",7,7,26,22,1.18182,"WatchEvent",26,22,1.18182,0
"134","wit-ai/witty-fiddle",101,101,142,118,1.20339,"WatchEvent",142,118,1.20339,0
"135","Octopoos/SEBLOD",6,1,918,73,12.57534,"CreateEvent",918,73,12.57534,0
"136","learn-co-students/swift-SortingStuff-lab-ios-0916",4,1,72,34,2.11765,"CreateEvent",72,34,2.11765,0
"137","chenasraf/gInbox",1,1,39,35,1.11429,"IssuesEvent",39,35,1.11429,0
"138","samdark/realpath_cache_tuner",2,2,29,25,1.16,"IssuesEvent",29,25,1.16,0
"139","andrewssobral/vehicle_detection_haarcascades",7,6,149,123,1.21138,"IssuesEvent",149,123,1.21138,0
"140","buildreactnative/assemblies",2,2,77,67,1.14925,"PullRequestEvent",77,67,1.14925,0
"141","LeuisKen/leuisken.github.io",11,10,50,38,1.31579,"IssueCommentEvent",50,38,1.31579,0
"142","nlzet/docker-lemp-stack",14,14,52,30,1.73333,"ForkEvent",52,30,1.73333,0
"143","Alexqw/xbmc-gamepass",25,2,458,32,14.3125,"PushEvent",458,32,14.3125,0
"144","tomgi/git_stats",57,56,89,72,1.23611,"WatchEvent",89,72,1.23611,0
"145","bacher09/pwgen-for-bios",41,41,618,102,6.05882,"WatchEvent",618,102,6.05882,0
"146","xpepermint/socket.io-express-session",23,22,27,25,1.08,"WatchEvent",27,25,1.08,0
"147","texjporg/jsclasses",8,8,560,25,22.4,"WatchEvent",560,25,22.4,0
"148","francoislaberge/diagrams",37,37,78,43,1.81395,"WatchEvent",78,43,1.81395,0
"149","nlzet/docker-lemp-stack",18,17,52,30,1.73333,"WatchEvent",52,30,1.73333,0
"150","wxyyxc1992/Webpack2-React-Redux-Boilerplate",2,1,103,83,1.24096,"IssuesEvent",103,83,1.24096,0
"151","brainfoolong/cryptojs-aes-php",7,2,53,39,1.35897,"IssueCommentEvent",53,39,1.35897,0
"152","amix/vimrc",93,34,3259,2781,1.17188,"IssueCommentEvent",3259,2781,1.17188,0
"153","AmniX/MaterialPatternllockView",1,1,38,35,1.08571,"IssueCommentEvent",38,35,1.08571,0
"154","mikaelbr/gulp-notify",5,5,115,99,1.16162,"ForkEvent",115,99,1.16162,0
"155","ebean-orm/avaje-ebeanorm",113,1,378,61,6.19672,"PushEvent",378,61,6.19672,0
"156","francoislaberge/diagrams",11,1,78,43,1.81395,"PushEvent",78,43,1.81395,0
"157","bus1/bus1",269,4,598,86,6.95349,"PushEvent",598,86,6.95349,0
"158","andrewssobral/vehicle_detection_haarcascades",5,1,149,123,1.21138,"PushEvent",149,123,1.21138,0
"159","TerribleDev/OwinOAuthProviders",1,1,264,94,2.80851,"DeleteEvent",264,94,2.80851,0
"160","gkoberger/stacksort",3,2,97,93,1.04301,"IssuesEvent",97,93,1.04301,0
"161","ebean-orm/avaje-ebeanorm",126,7,378,61,6.19672,"IssuesEvent",378,61,6.19672,0
"162","mikaelbr/gulp-notify",10,8,115,99,1.16162,"IssuesEvent",115,99,1.16162,0
"163","MoOx/postcss-cssnext",71,28,1311,936,1.40064,"IssuesEvent",1311,936,1.40064,0
"164","TerribleDev/OwinOAuthProviders",24,13,264,94,2.80851,"PullRequestEvent",264,94,2.80851,0
"165","andrewssobral/vehicle_detection_haarcascades",64,64,149,123,1.21138,"ForkEvent",149,123,1.21138,0
"166","KrossX/Durazno",1,1,94,37,2.54054,"PushEvent",94,37,2.54054,0
"167","pixelogik/ColorCube",77,77,86,83,1.03614,"WatchEvent",86,83,1.03614,0
"168","primaryobjects/AI-Programmer",93,91,144,115,1.25217,"WatchEvent",144,115,1.25217,0
"169","refinery29/react-native-cheat-sheet",180,178,192,186,1.03226,"WatchEvent",192,186,1.03226,0
"170","substack/calendar-month-string",3,1,30,28,1.07143,"CreateEvent",30,28,1.07143,0
"171","primaryobjects/AI-Programmer",2,2,144,115,1.25217,"IssuesEvent",144,115,1.25217,0
"172","whatthedrunk/allthemods",668,189,1659,254,6.5315,"IssuesEvent",1659,254,6.5315,0
"173","Orange-OpenSource/Orange-Boosted-Bootstrap",1,1,313,30,10.43333,"MemberEvent",313,30,10.43333,0
"174","pozyxLabs/Pozyx-Arduino-library",4,3,234,39,6,"PullRequestEvent",234,39,6,0
"175","mirasvit/module-profiler",2,2,44,25,1.76,"PullRequestEvent",44,25,1.76,0
"176","Geodan/DualListBox",2,2,24,20,1.2,"PullRequestEvent",24,20,1.2,0
"177","wxyyxc1992/Webpack2-React-Redux-Boilerplate",1,1,103,83,1.24096,"IssueCommentEvent",103,83,1.24096,0
"178","skeeto/interactive-c-demo",3,3,22,21,1.04762,"ForkEvent",22,21,1.04762,0
"179","buildreactnative/assemblies",18,18,77,67,1.14925,"ForkEvent",77,67,1.14925,0
"180","samccone/ivy",62,60,99,66,1.5,"WatchEvent",99,66,1.5,0
"181","actsl/kiss_sdl",32,29,91,36,2.52778,"WatchEvent",91,36,2.52778,0
"182","apple/example-package-deckofplayingcards",1,1,48,24,2,"DeleteEvent",48,24,2,0
"183","learn-co-students/swift-multithreading-lab-ios-0616",2,1,47,25,1.88,"DeleteEvent",47,25,1.88,0
"184","JuliaDB/SQLite.jl",13,5,211,35,6.02857,"PullRequestEvent",211,35,6.02857,0
"185","Octopoos/SEBLOD",100,10,918,73,12.57534,"PullRequestEvent",918,73,12.57534,0
"186","sybrew/the-seo-framework",142,24,377,69,5.46377,"IssueCommentEvent",377,69,5.46377,0
"187","usc-isi-i2/Web-Karma",15,14,343,76,4.51316,"ForkEvent",343,76,4.51316,0
"188","tomgi/git_stats",4,1,89,72,1.23611,"PushEvent",89,72,1.23611,0
"189","elm-lang/persistent-cache",3,1,84,72,1.16667,"PushEvent",84,72,1.16667,0
"190","Geodan/DualListBox",6,6,24,20,1.2,"WatchEvent",24,20,1.2,0
"191","elabs/mobile-websocket-example",38,38,62,58,1.06897,"WatchEvent",62,58,1.06897,0
"192","tomgi/git_stats",3,3,89,72,1.23611,"IssuesEvent",89,72,1.23611,0
"193","aymerick/raymond",7,3,84,48,1.75,"IssueCommentEvent",84,48,1.75,0
"194","jpmml/openscoring",11,2,48,31,1.54839,"IssueCommentEvent",48,31,1.54839,0
"195","samdark/realpath_cache_tuner",1,1,29,25,1.16,"IssueCommentEvent",29,25,1.16,0
"196","OfficeDev/PnP-JS-Core",315,32,813,105,7.74286,"IssueCommentEvent",813,105,7.74286,0
"197","hyspace/flappy",1,1,38,36,1.05556,"IssueCommentEvent",38,36,1.05556,0
"198","KrossX/Durazno",3,3,94,37,2.54054,"ForkEvent",94,37,2.54054,0
"199","TerribleDev/OwinOAuthProviders",29,29,264,94,2.80851,"ForkEvent",264,94,2.80851,0
"200","frewsxcv/tiny-http",6,6,135,39,3.46154,"ForkEvent",135,39,3.46154,0
"201","StevenDXC/DxLoadingButton",57,55,114,67,1.70149,"WatchEvent",114,67,1.70149,0
"202","mavencare/medication-reminder",2,2,40,38,1.05263,"WatchEvent",40,38,1.05263,0
"203","xiaoshangmin/test",4,1,98,43,2.27907,"CreateEvent",98,43,2.27907,0
"204","aymerick/raymond",6,4,84,48,1.75,"IssuesEvent",84,48,1.75,0
"205","Alexqw/xbmc-gamepass",50,19,458,32,14.3125,"IssuesEvent",458,32,14.3125,0
"206","jpmml/openscoring",6,2,48,31,1.54839,"IssuesEvent",48,31,1.54839,0
"207","IGNF/geoportal-extensions",4,2,588,24,24.5,"ReleaseEvent",588,24,24.5,0
"208","ArduPilot/ardupilot_wiki",212,57,1617,237,6.82278,"PullRequestEvent",1617,237,6.82278,0
"209","qedus/nds",23,3,60,30,2,"IssueCommentEvent",60,30,2,0
"210","tleunen/eslint-import-resolver-babel-module",6,3,163,21,7.7619,"PullRequestReviewCommentEvent",163,21,7.7619,0
"211","jeaye/ncurses-rs",2,1,152,78,1.94872,"PullRequestReviewCommentEvent",152,78,1.94872,0
"212","venshine/wechat-lightapp",41,41,163,128,1.27344,"ForkEvent",163,128,1.27344,0
"213","StevenDXC/DxLoadingButton",15,15,114,67,1.70149,"ForkEvent",114,67,1.70149,0
"214","naoina/denco",2,2,25,22,1.13636,"ForkEvent",25,22,1.13636,0
"215","mavencare/medication-reminder",35,35,40,38,1.05263,"ForkEvent",40,38,1.05263,0
"216","ipanardian/cekresi-cli",17,1,72,27,2.66667,"PushEvent",72,27,2.66667,0
"217","joeyh/github-backup",6,2,207,179,1.15642,"PushEvent",207,179,1.15642,0
"218","skeeto/interactive-c-demo",19,18,22,21,1.04762,"WatchEvent",22,21,1.04762,0
"219","pixielabs/letsencrypt-rails-heroku",6,1,198,84,2.35714,"CreateEvent",198,84,2.35714,0
"220","Zhangdroid/Gokotta",1,1,166,143,1.16084,"CreateEvent",166,143,1.16084,0
"221","whatthedrunk/allthemods",1,1,1659,254,6.5315,"DeleteEvent",1659,254,6.5315,0
"222","erickok/transdroid",46,31,274,131,2.0916,"IssuesEvent",274,131,2.0916,0
"223","elm-lang/persistent-cache",2,2,84,72,1.16667,"IssuesEvent",84,72,1.16667,0
"224","gSchool/fs-pet-shop",1,1,82,66,1.24242,"PullRequestEvent",82,66,1.24242,0
"225","frewsxcv/tiny-http",23,5,135,39,3.46154,"IssueCommentEvent",135,39,3.46154,0
"226","IGNF/geoportal-extensions",2,1,588,24,24.5,"CommitCommentEvent",588,24,24.5,0
"227","jocicmarko/kaggle-dsb2-keras",15,15,51,46,1.1087,"ForkEvent",51,46,1.1087,0
"228","yuanyan/react-native-web-example",10,10,31,23,1.34783,"ForkEvent",31,23,1.34783,0
"229","learn-co-students/swift-SortingStuff-lab-ios-0916",32,31,72,34,2.11765,"ForkEvent",72,34,2.11765,0
"230","jpmml/openscoring",1,1,48,31,1.54839,"PushEvent",48,31,1.54839,0
"231","uwescience/myria",236,5,810,22,36.81818,"PushEvent",810,22,36.81818,0
"232","cmangos/issues",24,23,2340,154,15.19481,"WatchEvent",2340,154,15.19481,0
"233","venshine/wechat-lightapp",98,97,163,128,1.27344,"WatchEvent",163,128,1.27344,0
"234","evilsocket/bettercap-proxy-modules",49,49,104,67,1.55224,"WatchEvent",104,67,1.55224,0
"235","chenasraf/gInbox",33,31,39,35,1.11429,"WatchEvent",39,35,1.11429,0
"236","100mango/zen",384,378,492,436,1.12844,"WatchEvent",492,436,1.12844,0
"237","uwescience/myria",22,5,810,22,36.81818,"CreateEvent",810,22,36.81818,0
"238","amaas/stanford-ctc",2,2,78,73,1.06849,"IssuesEvent",78,73,1.06849,0
"239","tleunen/eslint-import-resolver-babel-module",10,6,163,21,7.7619,"IssuesEvent",163,21,7.7619,0
"240","pozyxLabs/Pozyx-Arduino-library",2,1,234,39,6,"ReleaseEvent",234,39,6,0
"241","tleunen/eslint-import-resolver-babel-module",10,3,163,21,7.7619,"PullRequestEvent",163,21,7.7619,0
"242","JuliaDB/SQLite.jl",55,14,211,35,6.02857,"IssueCommentEvent",211,35,6.02857,0
"243","ipanardian/cekresi-cli",5,2,72,27,2.66667,"IssueCommentEvent",72,27,2.66667,0
"244","amix/vimrc",883,872,3259,2781,1.17188,"ForkEvent",3259,2781,1.17188,0
"245","uwescience/myria",2,2,810,22,36.81818,"ForkEvent",810,22,36.81818,0
"246","gSchool/fs-pet-shop",13,3,82,66,1.24242,"PushEvent",82,66,1.24242,0
"247","substack/calendar-month-string",27,27,30,28,1.07143,"WatchEvent",30,28,1.07143,0
"248","learn-co-students/swift-SortingStuff-lab-ios-0916",2,1,72,34,2.11765,"WatchEvent",72,34,2.11765,0
"249","Octopoos/SEBLOD",29,2,918,73,12.57534,"GollumEvent",918,73,12.57534,0
"250","mirasvit/module-profiler",7,6,44,25,1.76,"IssuesEvent",44,25,1.76,0
"251","JuliaDB/SQLite.jl",11,1,211,35,6.02857,"ReleaseEvent",211,35,6.02857,0
"252","naoina/denco",2,2,25,22,1.13636,"PullRequestEvent",25,22,1.13636,0
"253","bus1/bus1",65,11,598,86,6.95349,"IssueCommentEvent",598,86,6.95349,0
"254","joeyh/github-backup",1,1,207,179,1.15642,"CommitCommentEvent",207,179,1.15642,0
"255","frewsxcv/tiny-http",7,3,135,39,3.46154,"PullRequestReviewCommentEvent",135,39,3.46154,0
"256","pmatiello/python-graph",13,13,90,89,1.01124,"ForkEvent",90,89,1.01124,0
"257","erickok/transdroid",19,19,274,131,2.0916,"ForkEvent",274,131,2.0916,0
"258","elabs/mobile-websocket-example",17,17,62,58,1.06897,"ForkEvent",62,58,1.06897,0
"259","opengit/AndroidNewWidgetsDemo",114,112,165,146,1.13014,"WatchEvent",165,146,1.13014,0
"260","OfficeDev/PnP-JS-Core",49,48,813,105,7.74286,"WatchEvent",813,105,7.74286,0
"261","Octopoos/SEBLOD",1,1,918,73,12.57534,"DeleteEvent",918,73,12.57534,0
"262","pg-redis-fdw/redis_fdw",2,2,40,38,1.05263,"IssuesEvent",40,38,1.05263,0
"263","bittorrent/bootstrap-dht",6,3,240,35,6.85714,"IssuesEvent",240,35,6.85714,0
"264","texjporg/jsclasses",5,1,560,25,22.4,"ReleaseEvent",560,25,22.4,0
"265","wxyyxc1992/Webpack2-React-Redux-Boilerplate",1,1,103,83,1.24096,"PullRequestEvent",103,83,1.24096,0
"266","learn-co-students/swift-multithreading-lab-ios-0616",24,24,47,25,1.88,"ForkEvent",47,25,1.88,0
"267","francoislaberge/diagrams",6,6,78,43,1.81395,"ForkEvent",78,43,1.81395,0
"268","bittorrent/bootstrap-dht",8,8,240,35,6.85714,"ForkEvent",240,35,6.85714,0
"269","whatthedrunk/allthemods",11,9,1659,254,6.5315,"ForkEvent",1659,254,6.5315,0
"270","wit-ai/witty-fiddle",4,1,142,118,1.20339,"PushEvent",142,118,1.20339,0
"271","Zhangdroid/Gokotta",131,131,166,143,1.16084,"WatchEvent",166,143,1.16084,0
"272","frewsxcv/tiny-http",31,30,135,39,3.46154,"WatchEvent",135,39,3.46154,0
"273","MoOx/postcss-cssnext",1,1,1311,936,1.40064,"DeleteEvent",1311,936,1.40064,0
"274","cmangos/issues",54,14,2340,154,15.19481,"GollumEvent",2340,154,15.19481,0
"275","OfficeDev/PnP-JS-Core",1,1,813,105,7.74286,"MemberEvent",813,105,7.74286,0
"276","tomgi/git_stats",6,6,89,72,1.23611,"IssueCommentEvent",89,72,1.23611,0
"277","JuliaOpt/MathProgBase.jl",19,7,267,32,8.34375,"PullRequestReviewCommentEvent",267,32,8.34375,0
"278","Geodan/DualListBox",12,12,24,20,1.2,"ForkEvent",24,20,1.2,0
