"","repo_name","num_events","num_actors","total_events","total_actors","events_per_actor","type","num_repo_events","num_repo_actors","repo_events_per_actor","participation_rate"
"567","hashicorp/mdns",12,12,86,75,1.14667,"ForkEvent",86,75,1.14667,0
"568","prime31/CharacterController2D",22,22,131,84,1.55952,"ForkEvent",131,84,1.55952,0
"569","sephiroth74/AndroidWheel",9,9,41,39,1.05128,"ForkEvent",41,39,1.05128,0
"570","tomzo/gocd-yaml-config-plugin",42,1,202,40,5.05,"PushEvent",202,40,5.05,0
"571","getk2/k2",83,4,255,50,5.1,"PushEvent",255,50,5.1,0
"572","emc-advanced-dev/unik",342,3,1631,772,2.11269,"PushEvent",1631,772,2.11269,0
"573","circonus-labs/reconnoiter",11,11,602,26,23.15385,"WatchEvent",602,26,23.15385,0
"574","julianlam/nodebb-plugin-mentions",3,3,79,23,3.43478,"WatchEvent",79,23,3.43478,0
"575","GravityPDF/gravity-pdf",16,16,798,25,31.92,"WatchEvent",798,25,31.92,0
"576","org-trello/org-trello",1,1,151,50,3.02,"CreateEvent",151,50,3.02,0
"577","patriciogonzalezvivo/glslEditor",7,1,164,91,1.8022,"CreateEvent",164,91,1.8022,0
"578","Wurst-Imperium/Wurst-Client-for-MC-1.9.X",4,1,167,58,2.87931,"CreateEvent",167,58,2.87931,0
"579","watson-developer-cloud/botkit-middleware",3,2,130,51,2.54902,"DeleteEvent",130,51,2.54902,0
"580","monque/PHP-Migration",4,1,107,47,2.2766,"DeleteEvent",107,47,2.2766,0
"581","watson-developer-cloud/botkit-middleware",13,8,130,51,2.54902,"IssuesEvent",130,51,2.54902,0
"582","mysensors/MySensors",305,27,2580,234,11.02564,"PullRequestEvent",2580,234,11.02564,0
"583","gmarm/BetterSegmentedControl",26,10,461,280,1.64643,"PullRequestEvent",461,280,1.64643,0
"584","jcouyang/clojure-flavored-javascript",5,3,39,26,1.5,"IssueCommentEvent",39,26,1.5,0
"585","Mte90/GH-License",13,12,147,24,6.125,"ForkEvent",147,24,6.125,0
"586","ytiurin/hyphen",34,33,99,39,2.53846,"WatchEvent",99,39,2.53846,0
"587","bluerobotics/ardusub",16,16,581,35,16.6,"WatchEvent",581,35,16.6,0
"588","cakephp/acl",15,15,83,36,2.30556,"WatchEvent",83,36,2.30556,0
"589","DockYard/inquisitor",34,33,85,41,2.07317,"WatchEvent",85,41,2.07317,0
"590","anand80/HelloCode",8,1,200,186,1.07527,"CreateEvent",200,186,1.07527,0
"591","bogde/HX711",1,1,215,94,2.28723,"CreateEvent",215,94,2.28723,0
"592","bluerobotics/ardusub",188,2,581,35,16.6,"DeleteEvent",581,35,16.6,0
"593","oskarpearson/mmeowlink",12,7,227,53,4.28302,"IssuesEvent",227,53,4.28302,0
"594","GravityPDF/gravity-pdf",170,1,798,25,31.92,"PullRequestEvent",798,25,31.92,0
"595","hashicorp/mdns",5,3,86,75,1.14667,"PullRequestReviewCommentEvent",86,75,1.14667,0
"596","maximkoretskiy/postcss-initial",4,4,62,43,1.44186,"ForkEvent",62,43,1.44186,0
"597","gmarm/BetterSegmentedControl",40,38,461,280,1.64643,"ForkEvent",461,280,1.64643,0
"598","watson-developer-cloud/botkit-middleware",27,27,130,51,2.54902,"WatchEvent",130,51,2.54902,0
"599","LibreOffice/core",70,67,8903,111,80.20721,"WatchEvent",8903,111,80.20721,0
"600","instacart/truetime-android",40,13,586,420,1.39524,"IssuesEvent",586,420,1.39524,0
"601","monque/PHP-Migration",4,2,107,47,2.2766,"PullRequestEvent",107,47,2.2766,0
"602","sarbian/ModuleManager",19,8,80,35,2.28571,"IssueCommentEvent",80,35,2.28571,0
"603","Xyl2k/TSA-Travel-Sentry-master-keys",2,2,622,576,1.07986,"IssueCommentEvent",622,576,1.07986,0
"604","docker-library/rails",16,6,79,49,1.61224,"IssueCommentEvent",79,49,1.61224,0
"605","Microsoft/TSJS-lib-generator",167,25,456,58,7.86207,"IssueCommentEvent",456,58,7.86207,0
"606","ipfspics/ipfspics-server",31,8,206,130,1.58462,"IssueCommentEvent",206,130,1.58462,0
"607","mac-cain13/xdebug-helper-for-chrome",3,2,112,54,2.07407,"CommitCommentEvent",112,54,2.07407,0
"608","EDDiscovery/EDDiscovery",5,3,2650,104,25.48077,"PullRequestReviewCommentEvent",2650,104,25.48077,0
"609","sarbian/ModuleManager",8,1,80,35,2.28571,"PushEvent",80,35,2.28571,0
"610","bluerobotics/ardusub",156,3,581,35,16.6,"PushEvent",581,35,16.6,0
"611","mholgatem/ThermOS",39,39,106,47,2.25532,"WatchEvent",106,47,2.25532,0
"612","durandalproject/aurelia",1,1,25,21,1.19048,"CreateEvent",25,21,1.19048,0
"613","maximkoretskiy/postcss-initial",2,1,62,43,1.44186,"CreateEvent",62,43,1.44186,0
"614","instacart/truetime-android",5,1,586,420,1.39524,"CreateEvent",586,420,1.39524,0
"615","binder-project/binder",40,27,188,129,1.45736,"IssuesEvent",188,129,1.45736,0
"616","tommoor/fastimage",1,1,23,21,1.09524,"IssuesEvent",23,21,1.09524,0
"617","wix/detox",2,2,526,91,5.78022,"ReleaseEvent",526,91,5.78022,0
"618","ytiurin/hyphen",4,3,99,39,2.53846,"PullRequestEvent",99,39,2.53846,0
"619","binder-project/binder",57,25,188,129,1.45736,"IssueCommentEvent",188,129,1.45736,0
"620","EDDiscovery/EDDiscovery",398,49,2650,104,25.48077,"IssueCommentEvent",2650,104,25.48077,0
"621","noidontdig/gitdown",15,15,700,687,1.01892,"ForkEvent",700,687,1.01892,0
"622","bedezign/yii2-audit",10,9,162,37,4.37838,"ForkEvent",162,37,4.37838,0
"623","monque/PHP-Migration",28,1,107,47,2.2766,"PushEvent",107,47,2.2766,0
"624","adafruit/Adafruit_Sensor",47,46,96,89,1.07865,"WatchEvent",96,89,1.07865,0
"625","Microsoft/TSJS-lib-generator",18,18,456,58,7.86207,"WatchEvent",456,58,7.86207,0
"626","prime31/CharacterController2D",62,62,131,84,1.55952,"WatchEvent",131,84,1.55952,0
"627","fourtf/chatterino",5,2,320,30,10.66667,"CreateEvent",320,30,10.66667,0
"628","fourtf/chatterino",1,1,320,30,10.66667,"DeleteEvent",320,30,10.66667,0
"629","bernardolins/fake_server",2,1,127,29,4.37931,"DeleteEvent",127,29,4.37931,0
"630","ledger/ledger",9,5,449,300,1.49667,"GollumEvent",449,300,1.49667,0
"631","ipfspics/ipfspics-server",10,6,206,130,1.58462,"IssuesEvent",206,130,1.58462,0
"632","DockYard/inquisitor",3,3,85,41,2.07317,"IssuesEvent",85,41,2.07317,0
"633","wix/detox",4,3,526,91,5.78022,"MemberEvent",526,91,5.78022,0
"634","Wurst-Imperium/Wurst-Client-for-MC-1.9.X",3,1,167,58,2.87931,"ReleaseEvent",167,58,2.87931,0
"635","instacart/truetime-android",2,1,586,420,1.39524,"ReleaseEvent",586,420,1.39524,0
"636","varnishcache/varnish-cache",162,20,2748,479,5.73695,"PullRequestEvent",2748,479,5.73695,0
"637","circonus-labs/reconnoiter",194,9,602,26,23.15385,"PullRequestEvent",602,26,23.15385,0
"638","python-excel/xlutils",1,1,60,37,1.62162,"PullRequestEvent",60,37,1.62162,0
"639","circonus-labs/reconnoiter",78,5,602,26,23.15385,"PullRequestReviewCommentEvent",602,26,23.15385,0
"640","jlafon/PynamoDB",146,12,867,169,5.13018,"PullRequestReviewCommentEvent",867,169,5.13018,0
"641","binder-project/binder",7,7,188,129,1.45736,"ForkEvent",188,129,1.45736,0
"642","ipfspics/ipfspics-server",30,30,206,130,1.58462,"ForkEvent",206,130,1.58462,0
"643","sourcefabric/Newscoop",10,10,92,30,3.06667,"ForkEvent",92,30,3.06667,0
"644","fourtf/chatterino",5,3,320,30,10.66667,"ForkEvent",320,30,10.66667,0
"645","pudo/dataset",19,2,491,399,1.23058,"PushEvent",491,399,1.23058,0
"646","instacart/truetime-android",392,389,586,420,1.39524,"WatchEvent",586,420,1.39524,0
"647","patriciogonzalezvivo/glslEditor",4,2,164,91,1.8022,"IssuesEvent",164,91,1.8022,0
"648","prime31/CharacterController2D",38,3,131,84,1.55952,"IssuesEvent",131,84,1.55952,0
"649","hashicorp/mdns",4,3,86,75,1.14667,"IssueCommentEvent",86,75,1.14667,0
"650","julianlam/nodebb-plugin-mentions",41,14,79,23,3.43478,"IssueCommentEvent",79,23,3.43478,0
"651","gmarm/BetterSegmentedControl",66,15,461,280,1.64643,"IssueCommentEvent",461,280,1.64643,0
"652","DockYard/inquisitor",10,3,85,41,2.07317,"PullRequestReviewCommentEvent",85,41,2.07317,0
"653","ponty/pyscreenshot",1,1,58,43,1.34884,"CreateEvent",58,43,1.34884,0
"654","sisoputnfrba/so-commons-library",1,1,84,22,3.81818,"ReleaseEvent",84,22,3.81818,0
"655","durandalproject/aurelia",2,2,25,21,1.19048,"ForkEvent",25,21,1.19048,0
"656","durandalproject/aurelia",2,1,25,21,1.19048,"PullRequestEvent",25,21,1.19048,0
"657","emc-advanced-dev/unik",2,1,1631,772,2.11269,"MemberEvent",1631,772,2.11269,0
"658","sourcefabric/Newscoop",12,2,92,30,3.06667,"PushEvent",92,30,3.06667,0
"659","Mte90/GH-License",22,8,147,24,6.125,"PullRequestEvent",147,24,6.125,0
"660","oskarpearson/mmeowlink",24,2,227,53,4.28302,"PushEvent",227,53,4.28302,0
"661","andyet/SimpleWebRTC",33,1,950,501,1.89621,"DeleteEvent",950,501,1.89621,0
"662","YANGReal/JokeClient-Swift",62,62,85,77,1.1039,"WatchEvent",85,77,1.1039,0
"663","wssgcg1213/koa2-react-isomorphic-boilerplate",77,72,917,85,10.78824,"WatchEvent",917,85,10.78824,0
"664","wix/detox",83,82,526,91,5.78022,"WatchEvent",526,91,5.78022,0
