"","repo_name","num_events","num_actors","total_events","total_actors","events_per_actor","type","num_repo_events","num_repo_actors","repo_events_per_actor","participation_rate"
"33","ClarifaiChampions/website",2,1,4,3,1.33333,"CreateEvent",4,3,1.33333,0.3
"34","aniljava/darkforest-variations",2,1,21,3,7,"IssuesEvent",21,3,7,0.3
"35","Mean-Street/2A_ProjetBD",3,1,130,5,26,"MemberEvent",130,5,26,0.2
"36","tanishqaggarwal/gset-robotics",3,1,160,4,40,"MemberEvent",160,4,40,0.3
"37","ArrogantBread/Trainingserver.Altis",2,1,110,3,36.66667,"MemberEvent",110,3,36.66667,0.3
"38","Code-by-practice/learning-js-taskrunners",2,1,6,3,2,"PullRequestEvent",6,3,2,0.3
"39","Terasology/WoodAndStone",6,4,36,5,7.2,"PullRequestEvent",36,5,7.2,0.2
"40","aniljava/darkforest-variations",2,2,21,3,7,"IssueCommentEvent",21,3,7,0.3
"41","Mean-Street/2A_ProjetBD",2,1,130,5,26,"CommitCommentEvent",130,5,26,0.2
"42","WorldOfWatson2016/lab3282",2,2,99,6,16.5,"ForkEvent",99,6,16.5,0.2
"43","developmentseed/map-egypt-input",31,3,83,4,20.75,"PushEvent",83,4,20.75,0.3
"44","Vebto/BeMusic-Providers",6,1,20,7,2.85714,"PushEvent",20,7,2.85714,0.1
"45","cristinabuenahora/WikiTrends",57,3,62,3,20.66667,"PushEvent",62,3,20.66667,0.3
"46","Splizard/minetest-mod-lifter",3,1,26,5,5.2,"PushEvent",26,5,5.2,0.2
"47","qpliu/qrencode-go",7,7,13,11,1.18182,"WatchEvent",13,11,1.18182,0.1
"48","CyanogenMod/android_hardware_samsung_slsi-cm_exynos5420",1,1,10,6,1.66667,"DeleteEvent",10,6,1.66667,0.2
"49","lizardsystem/lizard-auth-client",45,5,476,6,79.33333,"PullRequestEvent",476,6,79.33333,0.2
"50","htmlacademy-htmlcss/253889-sedona",17,2,94,4,23.5,"PullRequestReviewCommentEvent",94,4,23.5,0.3
"51","rgraff/sinatra-sequel-rspec",1,1,3,3,1,"ForkEvent",3,3,1,0.3
"52","lizhangqu/Base",2,2,3,3,1,"ForkEvent",3,3,1,0.3
"53","subpos/esp_firmware",1,1,3,3,1,"ForkEvent",3,3,1,0.3
"54","ashrafhealthme007/health-me-backend",3,1,20,5,4,"PushEvent",20,5,4,0.2
"55","spendnetwork/contracts_etl",2,1,7,3,2.33333,"CreateEvent",7,3,2.33333,0.3
"56","iAmPlus/timestring",10,3,27,4,6.75,"PullRequestEvent",27,4,6.75,0.3
"57","Haris-Shahid/Lab-Assignment-2",5,1,10,4,2.5,"PushEvent",10,4,2.5,0.3
"58","sbagdat/turkish_support",2,1,6,4,1.5,"PushEvent",6,4,1.5,0.3
"59","amaljose96/ca_tathva16",1,1,6,3,2,"WatchEvent",6,3,2,0.3
"60","developmentseed/map-egypt-input",1,1,83,4,20.75,"WatchEvent",83,4,20.75,0.3
"61","Splizard/minetest-mod-lifter",3,1,26,5,5.2,"IssuesEvent",26,5,5.2,0.2
"62","Terasology/WoodAndStone",13,2,36,5,7.2,"IssueCommentEvent",36,5,7.2,0.2
"63","actorapp/matrix-amqp-bridge",4,4,6,5,1.2,"ForkEvent",6,5,1.2,0.2
"64","Mean-Street/2A_ProjetBD",4,3,130,5,26,"WatchEvent",130,5,26,0.2
"65","LoveAndHappiness/polymer-laravel-todoapp",6,6,6,6,1,"WatchEvent",6,6,1,0.2
"66","interledgerjs/ilp-plugin-ethereum",1,1,19,5,3.8,"WatchEvent",19,5,3.8,0.2
"67","AOSP-RRO/platform_frameworks_native",5,2,45,12,3.75,"CreateEvent",45,12,3.75,0.1
"68","hwb2201/spring-boot-jpa-summernote-image-upload-example",2,1,10,3,3.33333,"CreateEvent",10,3,3.33333,0.3
"69","punkave/apostrophe-sandbox",1,1,123,17,7.23529,"DeleteEvent",123,17,7.23529,0.1
"70","marvindanig/flippy.JS",1,1,93,3,31,"MemberEvent",93,3,31,0.3
"71","Microsoft/xblock-filestorage",3,1,7,5,1.4,"MemberEvent",7,5,1.4,0.2
"72","BrambleXu/Kaggle_Ghost",2,2,50,3,16.66667,"ForkEvent",50,3,16.66667,0.3
"73","dounine/ask",2,1,15,3,5,"PushEvent",15,3,5,0.3
"74","wet-boew/spring-boot-thymeleaf",15,2,41,5,8.2,"PushEvent",41,5,8.2,0.2
"75","phen0menal/m4800-hackintosh",2,1,36,5,7.2,"CreateEvent",36,5,7.2,0.2
"76","zahidcserana/golf",1,1,129,3,43,"PullRequestEvent",129,3,43,0.3
"77","BrambleXu/Kaggle_Ghost",12,2,50,3,16.66667,"PullRequestEvent",50,3,16.66667,0.3
"78","fractalsoft/fractalsoft.org",18,2,64,3,21.33333,"PullRequestEvent",64,3,21.33333,0.3
"79","blb451/tahunter",23,3,30,3,10,"PushEvent",30,3,10,0.3
"80","ketjow4/NOV",1,1,73,4,18.25,"CreateEvent",73,4,18.25,0.3
"81","interledgerjs/ilp-plugin-ethereum",1,1,19,5,3.8,"DeleteEvent",19,5,3.8,0.2
"82","windtoday/windtoday-search-backend",5,1,70,3,23.33333,"DeleteEvent",70,3,23.33333,0.3
"83","sealink/rails_core_extensions",20,4,142,7,20.28571,"PullRequestEvent",142,7,20.28571,0.1
"84","wu6660563/MybatisGenerator",2,2,12,4,3,"ForkEvent",12,4,3,0.3
"85","qpliu/qrencode-go",2,2,13,11,1.18182,"ForkEvent",13,11,1.18182,0.1
"86","marvindanig/flippy.JS",61,2,93,3,31,"PushEvent",93,3,31,0.3
"87","charliecalvert/JsObjects",2,2,142,6,23.66667,"WatchEvent",142,6,23.66667,0.2
"88","GNOME/sysprof",8,1,155,4,38.75,"CreateEvent",155,4,38.75,0.3
"89","nexusdev/ds-actor",2,1,10,4,2.5,"IssuesEvent",10,4,2.5,0.3
"90","Mean-Street/2A_ProjetBD",109,4,130,5,26,"PushEvent",130,5,26,0.2
"91","httpete-ire/typer",7,7,18,10,1.8,"WatchEvent",18,10,1.8,0.1
"92","msabrina/ARTrade",2,1,34,4,8.5,"CreateEvent",34,4,8.5,0.3
"93","marvindanig/flippy.JS",7,2,93,3,31,"CreateEvent",93,3,31,0.3
"94","cristinabuenahora/WikiTrends",2,1,62,3,20.66667,"MemberEvent",62,3,20.66667,0.3
"95","AOSP-RRO/platform_frameworks_native",11,10,45,12,3.75,"ForkEvent",45,12,3.75,0.1
"96","hughsk/path-sort",3,3,8,3,2.66667,"ForkEvent",8,3,2.66667,0.3
"97","msabrina/ARTrade",16,1,34,4,8.5,"PushEvent",34,4,8.5,0.3
"98","heropunch/cyberdeck",1,1,10,4,2.5,"WatchEvent",10,4,2.5,0.3
"99","wu6660563/MybatisGenerator",3,3,12,4,3,"WatchEvent",12,4,3,0.3
"100","fk/select2-bootstrap-css",2,2,4,3,1.33333,"WatchEvent",4,3,1.33333,0.3
"101","BrambleXu/Kaggle_Ghost",1,1,50,3,16.66667,"WatchEvent",50,3,16.66667,0.3
"102","scrapinghub/collection-scanner",1,1,35,3,11.66667,"WatchEvent",35,3,11.66667,0.3
"103","nexusdev/ds-actor",3,1,10,4,2.5,"CreateEvent",10,4,2.5,0.3
"104","juju-solutions/ci-configurator",1,1,5,4,1.25,"MemberEvent",5,4,1.25,0.3
"105","punkave/apostrophe-sandbox",2,2,123,17,7.23529,"PullRequestEvent",123,17,7.23529,0.1
"106","marvindanig/flippy.JS",1,1,93,3,31,"ForkEvent",93,3,31,0.3
"107","lealone/Lealone.x",1,1,16,16,1,"IssueCommentEvent",16,16,1,0.1
"108","tanishqaggarwal/gset-robotics",2,1,160,4,40,"CreateEvent",160,4,40,0.3
"109","BOTIALUCILIA/BOTIALUCILIA",2,1,17,3,5.66667,"MemberEvent",17,3,5.66667,0.3
"110","iheartradio/happy-path",3,2,28,5,5.6,"PullRequestReviewCommentEvent",28,5,5.6,0.2
"111","fractalsoft/fractalsoft.org",10,1,64,3,21.33333,"PullRequestReviewCommentEvent",64,3,21.33333,0.3
"112","htmlacademy-htmlcss/253889-sedona",30,2,94,4,23.5,"PushEvent",94,4,23.5,0.3
"113","shezadkhan137/go-qrcode",4,4,5,4,1.25,"WatchEvent",5,4,1.25,0.3
"114","CyanogenMod/android_hardware_samsung_slsi-cm_exynos5420",2,2,10,6,1.66667,"WatchEvent",10,6,1.66667,0.2
"115","lizardsystem/lizard-auth-client",38,5,476,6,79.33333,"CreateEvent",476,6,79.33333,0.2
"116","aasaanjobs/marketing-redirects",1,1,33,5,6.6,"DeleteEvent",33,5,6.6,0.2
"117","sealink/rails_core_extensions",6,2,142,7,20.28571,"DeleteEvent",142,7,20.28571,0.1
"118","msabrina/ARTrade",10,1,34,4,8.5,"IssuesEvent",34,4,8.5,0.3
"119","lealone/Lealone.x",1,1,16,16,1,"IssuesEvent",16,16,1,0.1
"120","paperlesspost/swift-style-guide",2,1,6,3,2,"PullRequestEvent",6,3,2,0.3
"121","developmentseed/map-egypt-input",20,3,83,4,20.75,"PullRequestEvent",83,4,20.75,0.3
"122","iheartradio/happy-path",2,2,28,5,5.6,"ForkEvent",28,5,5.6,0.2
"123","wet-boew/spring-boot-thymeleaf",6,2,41,5,8.2,"ForkEvent",41,5,8.2,0.2
"124","hwb2201/spring-boot-jpa-summernote-image-upload-example",2,2,10,3,3.33333,"ForkEvent",10,3,3.33333,0.3
"125","Splizard/minetest-mod-lifter",4,3,26,5,5.2,"ForkEvent",26,5,5.2,0.2
"126","WhoIsAA/ApkPatchDemo",1,1,5,3,1.66667,"ForkEvent",5,3,1.66667,0.3
"127","AOSP-RRO/platform_frameworks_native",16,2,45,12,3.75,"PushEvent",45,12,3.75,0.1
"128","scrapinghub/collection-scanner",17,1,35,3,11.66667,"PushEvent",35,3,11.66667,0.3
"129","lizhangqu/Base",1,1,3,3,1,"WatchEvent",3,3,1,0.3
"130","JaysGitLab/cs-5541-git-lab-2-mattsGitHub123",2,1,6,3,2,"CreateEvent",6,3,2,0.3
"131","RoboTeamTwente/RTTServer",2,1,28,3,9.33333,"CreateEvent",28,3,9.33333,0.3
"132","aasaanjobs/marketing-redirects",2,1,33,5,6.6,"CreateEvent",33,5,6.6,0.2
"133","ArrogantBread/Trainingserver.Altis",4,1,110,3,36.66667,"CreateEvent",110,3,36.66667,0.3
"134","Terasology/WoodAndStone",3,1,36,5,7.2,"CreateEvent",36,5,7.2,0.2
"135","burnerfitness/burner_email",2,2,11,3,3.66667,"MemberEvent",11,3,3.66667,0.3
"136","sealink/rails_core_extensions",14,2,142,7,20.28571,"PullRequestReviewCommentEvent",142,7,20.28571,0.1
"137","iheartradio/happy-path",1,1,28,5,5.6,"IssuesEvent",28,5,5.6,0.2
"138","heropunch/cyberdeck",3,3,10,4,2.5,"IssueCommentEvent",10,4,2.5,0.3
"139","marvindanig/flippy.JS",4,2,93,3,31,"IssuesEvent",93,3,31,0.3
"140","beeduck/CSUNSearch",6,3,21,3,7,"CreateEvent",21,3,7,0.3
"141","sealink/rails_core_extensions",33,4,142,7,20.28571,"PushEvent",142,7,20.28571,0.1
"142","grokys/gong-shell",6,6,6,6,1,"WatchEvent",6,6,1,0.2
"143","Learn-Algorithm/Learn-Algorithm",13,13,22,20,1.1,"WatchEvent",22,20,1.1,0.1
"144","scrapinghub/collection-scanner",6,1,35,3,11.66667,"DeleteEvent",35,3,11.66667,0.3
"145","SCRYPTmail/scryptmail_old",1,1,9,6,1.5,"IssuesEvent",9,6,1.5,0.2
"146","yana-ponomarova/SentenceSimplification",1,1,3,3,1,"PullRequestEvent",3,3,1,0.3
"147","aasaanjobs/marketing-redirects",10,3,33,5,6.6,"PullRequestEvent",33,5,6.6,0.2
"148","iheartradio/happy-path",3,3,28,5,5.6,"IssueCommentEvent",28,5,5.6,0.2
"149","yuan1/YTheme",1,1,9,8,1.125,"ForkEvent",9,8,1.125,0.1
"150","beeduck/CSUNSearch",8,2,21,3,7,"PushEvent",21,3,7,0.3
"151","DaikiMaekawa/neovim.cpp",18,1,44,4,11,"PushEvent",44,4,11,0.3
"152","blb451/tahunter",5,3,30,3,10,"CreateEvent",30,3,10,0.3
"153","dlanger/inlinestyler",1,1,5,5,1,"ForkEvent",5,5,1,0.2
"154","jdarshanam/code",106,2,122,4,30.5,"PushEvent",122,4,30.5,0.3
"155","cusol/taller-python",5,2,8,3,2.66667,"PushEvent",8,3,2.66667,0.3
"156","subpos/esp_firmware",2,2,3,3,1,"WatchEvent",3,3,1,0.3
"157","chunhei2008/crontab",14,14,22,20,1.1,"WatchEvent",22,20,1.1,0.1
"158","punkave/apostrophe-sandbox",5,5,123,17,7.23529,"WatchEvent",123,17,7.23529,0.1
"159","evanrinehart/lowgl",2,1,15,4,3.75,"CreateEvent",15,4,3.75,0.3
"160","uppsala-university/infoglue",17,2,172,3,57.33333,"CreateEvent",172,3,57.33333,0.3
"161","kamiryu-sama/Radio",3,2,16,3,5.33333,"CreateEvent",16,3,5.33333,0.3
"162","wet-boew/spring-boot-thymeleaf",7,3,41,5,8.2,"CreateEvent",41,5,8.2,0.2
"163","punkave/apostrophe-sandbox",17,5,123,17,7.23529,"IssuesEvent",123,17,7.23529,0.1
"164","dounine/ask",8,3,15,3,5,"PullRequestEvent",15,3,5,0.3
"165","ashrafhealthme007/health-me-backend",3,2,20,5,4,"IssueCommentEvent",20,5,4,0.2
"166","msabrina/ARTrade",5,3,34,4,8.5,"IssueCommentEvent",34,4,8.5,0.3
"167","heropunch/cyberdeck",1,1,10,4,2.5,"ForkEvent",10,4,2.5,0.3
"168","charliecalvert/JsObjects",136,1,142,6,23.66667,"PushEvent",142,6,23.66667,0.2
"169","cristinabuenahora/WikiTrends",2,1,62,3,20.66667,"CreateEvent",62,3,20.66667,0.3
"170","CyanogenMod/android_hardware_samsung_slsi-cm_exynos5420",2,1,10,6,1.66667,"CreateEvent",10,6,1.66667,0.2
"171","interledgerjs/ilp-plugin-ethereum",1,1,19,5,3.8,"IssuesEvent",19,5,3.8,0.2
"172","shezadkhan137/go-qrcode",1,1,5,4,1.25,"ForkEvent",5,4,1.25,0.3
"173","htmlacademy-htmlcss/253889-sedona",1,1,94,4,23.5,"ForkEvent",94,4,23.5,0.3
"174","chunhei2008/crontab",8,8,22,20,1.1,"ForkEvent",22,20,1.1,0.1
"175","burnerfitness/burner_email",7,1,11,3,3.66667,"PushEvent",11,3,3.66667,0.3
"176","sbagdat/turkish_support",3,3,6,4,1.5,"WatchEvent",6,4,1.5,0.3
"177","DaikiMaekawa/neovim.cpp",10,1,44,4,11,"CreateEvent",44,4,11,0.3
"178","developmentseed/map-egypt-input",14,3,83,4,20.75,"CreateEvent",83,4,20.75,0.3
"179","punkave/apostrophe-sandbox",6,2,123,17,7.23529,"CreateEvent",123,17,7.23529,0.1
"180","uppsala-university/infoglue",3,1,172,3,57.33333,"ReleaseEvent",172,3,57.33333,0.3
"181","AOSP-RRO/platform_frameworks_native",6,4,45,12,3.75,"PullRequestEvent",45,12,3.75,0.1
"182","edx/edx-submissions",11,2,79,8,9.875,"PullRequestEvent",79,8,9.875,0.1
"183","Microsoft/xblock-filestorage",1,1,7,5,1.4,"ForkEvent",7,5,1.4,0.2
"184","httpete-ire/typer",1,1,18,10,1.8,"ForkEvent",18,10,1.8,0.1
"185","CyanogenMod/android_hardware_samsung_slsi-cm_exynos5420",1,1,10,6,1.66667,"PushEvent",10,6,1.66667,0.2
"186","badpx/ParticleAndroid",3,3,3,3,1,"WatchEvent",3,3,1,0.3
"187","Haris-Shahid/Lab-Assignment-2",2,1,10,4,2.5,"CreateEvent",10,4,2.5,0.3
"188","DaikiMaekawa/neovim.cpp",4,1,44,4,11,"DeleteEvent",44,4,11,0.3
"189","marvindanig/flippy.JS",1,1,93,3,31,"DeleteEvent",93,3,31,0.3
"190","evanrinehart/lowgl",1,1,15,4,3.75,"PullRequestEvent",15,4,3.75,0.3
"191","htmlacademy-adaptive/149731-pink",12,3,67,3,22.33333,"PullRequestEvent",67,3,22.33333,0.3
"192","Mean-Street/2A_ProjetBD",3,2,130,5,26,"IssueCommentEvent",130,5,26,0.2
"193","httpete-ire/typer",3,1,18,10,1.8,"PullRequestReviewCommentEvent",18,10,1.8,0.1
"194","dounine/ask",1,1,15,3,5,"WatchEvent",15,3,5,0.3
"195","Maxi-Mao/BubbleImage",2,2,6,6,1,"ForkEvent",6,6,1,0.2
"196","rgraff/sinatra-sequel-rspec",2,2,3,3,1,"WatchEvent",3,3,1,0.3
"197","Haris-Shahid/Lab-Assignment-2",3,3,10,4,2.5,"ForkEvent",10,4,2.5,0.3
"198","heropunch/cyberdeck",3,1,10,4,2.5,"CreateEvent",10,4,2.5,0.3
"199","dlanger/inlinestyler",4,4,5,5,1,"WatchEvent",5,5,1,0.2
"200","fractalsoft/fractalsoft.org",10,1,64,3,21.33333,"DeleteEvent",64,3,21.33333,0.3
"201","paperlesspost/swift-style-guide",1,1,6,3,2,"ForkEvent",6,3,2,0.3
"202","developmentseed/map-egypt-input",1,1,83,4,20.75,"ForkEvent",83,4,20.75,0.3
"203","BOTIALUCILIA/BOTIALUCILIA",2,2,17,3,5.66667,"ForkEvent",17,3,5.66667,0.3
"204","Maxi-Mao/BubbleImage",1,1,6,6,1,"PushEvent",6,6,1,0.2
"205","BrambleXu/Kaggle_Ghost",20,1,50,3,16.66667,"PushEvent",50,3,16.66667,0.3
"206","BOTIALUCILIA/BOTIALUCILIA",11,3,17,3,5.66667,"PushEvent",17,3,5.66667,0.3
"207","StemBestRobotics/RobotCode",5,2,70,4,17.5,"CreateEvent",70,4,17.5,0.3
"208","interledgerjs/ilp-plugin-ethereum",3,2,19,5,3.8,"CreateEvent",19,5,3.8,0.2
"209","NeoCat/sl_on_touchbar",2,1,23,18,1.27778,"CreateEvent",23,18,1.27778,0.1
"210","developmentseed/map-egypt-input",8,2,83,4,20.75,"DeleteEvent",83,4,20.75,0.3
"211","beeduck/CSUNSearch",4,2,21,3,7,"PullRequestEvent",21,3,7,0.3
"212","jdarshanam/code",4,2,122,4,30.5,"PullRequestEvent",122,4,30.5,0.3
"213","ArrogantBread/Trainingserver.Altis",1,1,110,3,36.66667,"IssueCommentEvent",110,3,36.66667,0.3
"214","tanishqaggarwal/gset-robotics",1,1,160,4,40,"CommitCommentEvent",160,4,40,0.3
"215","msabrina/ARTrade",1,1,34,4,8.5,"ForkEvent",34,4,8.5,0.3
"216","oerg866/xm2esf",3,3,3,3,1,"WatchEvent",3,3,1,0.3
"217","sealink/rails_core_extensions",17,2,142,7,20.28571,"CreateEvent",142,7,20.28571,0.1
"218","Terasology/WoodAndStone",3,2,36,5,7.2,"DeleteEvent",36,5,7.2,0.2
"219","juju-solutions/ci-configurator",1,1,5,4,1.25,"IssuesEvent",5,4,1.25,0.3
"220","scrapinghub/collection-scanner",1,1,35,3,11.66667,"PublicEvent",35,3,11.66667,0.3
"221","DaikiMaekawa/neovim.cpp",8,1,44,4,11,"PullRequestEvent",44,4,11,0.3
"222","developmentseed/map-egypt-input",3,2,83,4,20.75,"PullRequestReviewCommentEvent",83,4,20.75,0.3
"223","emacs-jp/init-loader",2,2,11,11,1,"ForkEvent",11,11,1,0.1
"224","ketjow4/NOV",64,4,73,4,18.25,"PushEvent",73,4,18.25,0.3
"225","techyowl/WinkWeb",2,2,4,4,1,"WatchEvent",4,4,1,0.3
"226","emacs-jp/init-loader",9,9,11,11,1,"WatchEvent",11,11,1,0.1
"227","shageman/rails_container_and_engines",3,3,3,3,1,"WatchEvent",3,3,1,0.3
"228","WorldOfWatson2016/lab3282",2,2,99,6,16.5,"WatchEvent",99,6,16.5,0.2
"229","BOTIALUCILIA/BOTIALUCILIA",2,1,17,3,5.66667,"CreateEvent",17,3,5.66667,0.3
"230","Splizard/minetest-mod-lifter",7,3,26,5,5.2,"PullRequestEvent",26,5,5.2,0.2
"231","ashrafhealthme007/health-me-backend",3,3,20,5,4,"ForkEvent",20,5,4,0.2
"232","SCRYPTmail/scryptmail_old",1,1,9,6,1.5,"PushEvent",9,6,1.5,0.2
"233","fractalsoft/fractalsoft.org",13,2,64,3,21.33333,"PushEvent",64,3,21.33333,0.3
"234","scrapinghub/collection-scanner",10,1,35,3,11.66667,"CreateEvent",35,3,11.66667,0.3
"235","JaysGitLab/cs-5541-git-lab-2-mattsGitHub123",1,1,6,3,2,"MemberEvent",6,3,2,0.3
"236","spendnetwork/contracts_etl",2,2,7,3,2.33333,"MemberEvent",7,3,2.33333,0.3
"237","bugzilla/extensions-InlineHistory",1,1,10,3,3.33333,"ForkEvent",10,3,3.33333,0.3
"238","NeoCat/sl_on_touchbar",1,1,23,18,1.27778,"ForkEvent",23,18,1.27778,0.1
"239","zahidcserana/golf",123,3,129,3,43,"PushEvent",129,3,43,0.3
"240","Maxi-Mao/BubbleImage",3,3,6,6,1,"WatchEvent",6,6,1,0.2
"241","jdarshanam/code",2,1,122,4,30.5,"CreateEvent",122,4,30.5,0.3
"242","lugavin/ssm",1,1,50,4,12.5,"IssuesEvent",50,4,12.5,0.3
"243","StemBestRobotics/RobotCode",1,1,70,4,17.5,"MemberEvent",70,4,17.5,0.3
"244","techyowl/WinkWeb",2,2,4,4,1,"ForkEvent",4,4,1,0.3
"245","CyanogenMod/android_hardware_samsung_slsi-cm_exynos5420",4,4,10,6,1.66667,"ForkEvent",10,6,1.66667,0.2
"246","wu6660563/MybatisGenerator",5,1,12,4,3,"PushEvent",12,4,3,0.3
"247","RoboTeamTwente/RTTServer",26,3,28,3,9.33333,"PushEvent",28,3,9.33333,0.3
"248","interledgerjs/ilp-plugin-ethereum",11,3,19,5,3.8,"PushEvent",19,5,3.8,0.2
"249","sperains/wxapp-exchange",2,2,12,4,3,"WatchEvent",12,4,3,0.3
"250","Microsoft/xblock-filestorage",3,3,7,5,1.4,"WatchEvent",7,5,1.4,0.2
"251","yuan1/YTheme",2,1,9,8,1.125,"CreateEvent",9,8,1.125,0.1
"252","htmlacademy-htmlcss/253889-sedona",3,1,94,4,23.5,"CreateEvent",94,4,23.5,0.3
"253","heropunch/cyberdeck",1,1,10,4,2.5,"IssuesEvent",10,4,2.5,0.3
"254","fractalsoft/fractalsoft.org",3,1,64,3,21.33333,"IssuesEvent",64,3,21.33333,0.3
"255","edx/edx-submissions",1,1,79,8,9.875,"MemberEvent",79,8,9.875,0.1
"256","uppsala-university/infoglue",2,2,172,3,57.33333,"IssueCommentEvent",172,3,57.33333,0.3
"257","punkave/apostrophe-sandbox",44,8,123,17,7.23529,"IssueCommentEvent",123,17,7.23529,0.1
"258","lizardsystem/lizard-auth-client",67,5,476,6,79.33333,"PullRequestReviewCommentEvent",476,6,79.33333,0.2
"259","tguillem/android-libav",1,1,5,4,1.25,"ForkEvent",5,4,1.25,0.3
"260","uppsala-university/infoglue",104,3,172,3,57.33333,"PushEvent",172,3,57.33333,0.3
"261","StemBestRobotics/RobotCode",2,1,70,4,17.5,"DeleteEvent",70,4,17.5,0.3
"262","bugzilla/extensions-InlineHistory",1,1,10,3,3.33333,"IssuesEvent",10,3,3.33333,0.3
"263","beeduck/CSUNSearch",2,1,21,3,7,"MemberEvent",21,3,7,0.3
"264","windtoday/windtoday-search-backend",4,2,70,3,23.33333,"PullRequestEvent",70,3,23.33333,0.3
"265","htmlacademy-htmlcss/253889-sedona",24,2,94,4,23.5,"IssueCommentEvent",94,4,23.5,0.3
"266","htmlacademy-adaptive/149731-pink",14,1,67,3,22.33333,"IssueCommentEvent",67,3,22.33333,0.3
"267","iAmPlus/timestring",1,1,27,4,6.75,"PullRequestReviewCommentEvent",27,4,6.75,0.3
"268","StemBestRobotics/RobotCode",62,4,70,4,17.5,"PushEvent",70,4,17.5,0.3
"269","kamiryu-sama/Radio",11,3,16,3,5.33333,"PushEvent",16,3,5.33333,0.3
"270","aasaanjobs/marketing-redirects",16,2,33,5,6.6,"PushEvent",33,5,6.6,0.2
"271","jrmuizel/GLZA",1,1,3,3,1,"WatchEvent",3,3,1,0.3
"272","Splizard/minetest-mod-lifter",1,1,26,5,5.2,"WatchEvent",26,5,5.2,0.2
"273","dounine/ask",2,1,15,3,5,"CreateEvent",15,3,5,0.3
"274","zahidcserana/golf",3,2,129,3,43,"CreateEvent",129,3,43,0.3
"275","burnerfitness/burner_email",2,1,11,3,3.66667,"CreateEvent",11,3,3.66667,0.3
"276","qpliu/qrencode-go",1,1,13,11,1.18182,"IssuesEvent",13,11,1.18182,0.1
"277","httpete-ire/typer",2,2,18,10,1.8,"IssuesEvent",18,10,1.8,0.1
"278","httpete-ire/typer",2,2,18,10,1.8,"PullRequestEvent",18,10,1.8,0.1
