"","repo_name","num_events","num_actors","total_events","total_actors","events_per_actor","type","num_repo_events","num_repo_actors","repo_events_per_actor","participation_rate"
"76","zedxprt/Drupal",2,1,2,1,2,"PushEvent",2,1,2,1
"77","SunGingy/oss",1,1,3,1,3,"PushEvent",3,1,3,1
"78","clemahieu/malloc",1,1,2,2,1,"WatchEvent",2,2,1,0.5
"79","chelletuerk/Linked_list",2,1,2,1,2,"CreateEvent",2,1,2,1
"80","shuaizhang15/hosts",3,1,4,1,4,"PushEvent",4,1,4,1
"81","firatsezel/HeaderParsers",2,1,3,1,3,"CreateEvent",3,1,3,1
"82","gasuketsu/zmqpp",1,1,4,1,4,"DeleteEvent",4,1,4,1
"83","bundyfx/bundyfx-blog",63,2,66,2,33,"PushEvent",66,2,33,0.5
"84","johl/johl.github.com",2,1,3,1,3,"WatchEvent",3,1,3,1
"85","corinavaduva/snap-desktop-master",1,1,1,1,1,"ForkEvent",1,1,1,1
"86","evrom/wtforms-nocaptcha",1,1,10,2,5,"PushEvent",10,2,5,0.5
"87","akavache/akavache-design-guidelines",1,1,1,1,1,"WatchEvent",1,1,1,1
"88","ZHSY/SYWouldHandleHelp",2,1,5,1,5,"CreateEvent",5,1,5,1
"89","code-disaster/bgfx",1,1,3,1,3,"CreateEvent",3,1,3,1
"90","seandekkers/https-sean-dekkers.squarespace.com-template",2,1,8,1,8,"CreateEvent",8,1,8,1
"91","MigueBeneito/Final",2,1,13,1,13,"CreateEvent",13,1,13,1
"92","npomfret/react-native-blur",2,1,2,1,2,"PushEvent",2,1,2,1
"93","WannabeDevTwo/Resp",3,1,5,1,5,"PushEvent",5,1,5,1
"94","hazlam42/hometask1",2,1,2,1,2,"CreateEvent",2,1,2,1
"95","atomist-web-test-staging/project_3nulyl5hiqrnu",2,1,3,1,3,"CreateEvent",3,1,3,1
"96","trevorijones/vimrc",2,1,6,1,6,"PushEvent",6,1,6,1
"97","tanaikech/test1",2,1,6,1,6,"PushEvent",6,1,6,1
"98","hmhopkins27/Movies",2,1,3,1,3,"CreateEvent",3,1,3,1
"99","xLillian0507/hello-world1",1,1,8,1,8,"DeleteEvent",8,1,8,1
"100","vannguyen95/wooCommerce",1,1,1,1,1,"ForkEvent",1,1,1,1
"101","JacobNorlin/DataMiningLab2",7,1,10,1,10,"PushEvent",10,1,10,1
"102","gasuketsu/zmqpp",1,1,4,1,4,"CreateEvent",4,1,4,1
"103","JacobNorlin/DataMiningLab2",1,1,10,1,10,"MemberEvent",10,1,10,1
"104","KleeGroup/focus-generator",1,1,4,2,2,"ForkEvent",4,2,2,0.5
"105","izzy-izumi/abrhilsoft",1,1,5,2,2.5,"ForkEvent",5,2,2.5,0.5
"106","zhishuai123/save",1,1,3,1,3,"PushEvent",3,1,3,1
"107","phoebechalkley/cgm-remote-monitor",1,1,3,1,3,"PushEvent",3,1,3,1
"108","pgmlde/conf",3,1,3,1,3,"PushEvent",3,1,3,1
"109","MrKejk/My-projects",1,1,1,1,1,"CreateEvent",1,1,1,1
"110","ChmHsm/Angular2Basics",4,1,8,1,8,"PushEvent",8,1,8,1
"111","pradeepce/dummy",2,1,2,1,2,"CreateEvent",2,1,2,1
"112","LucasSugi/teste",1,1,3,1,3,"PushEvent",3,1,3,1
"113","gooryalhamed/sinatra-shotgun-server-re-coded-000",1,1,1,1,1,"PushEvent",1,1,1,1
"114","cvicentiu/TableViewer",2,1,9,1,9,"CreateEvent",9,1,9,1
"115","Pakillo/rmdTemplates",2,1,5,2,2.5,"PushEvent",5,2,2.5,0.5
"116","xLillian0507/hello-world1",2,1,8,1,8,"PushEvent",8,1,8,1
"117","mixedpuppy/socialapi-demo",1,1,1,1,1,"WatchEvent",1,1,1,1
"118","Drazen420/Ajedrez2016",3,1,4,2,2,"PushEvent",4,2,2,0.5
"119","maxoon50/siteGreg",1,1,3,1,3,"PushEvent",3,1,3,1
"120","buaaladeng/GPRS-ch4",3,1,5,1,5,"PushEvent",5,1,5,1
"121","neomos159357/cpe200-week3-lab",1,1,1,1,1,"PushEvent",1,1,1,1
"122","izzy-izumi/abrhilsoft",1,1,5,2,2.5,"WatchEvent",5,2,2.5,0.5
"123","pedram7sd/Android-Car-duino",1,1,1,1,1,"WatchEvent",1,1,1,1
"124","brghena/sanderson-annotations",1,1,2,2,1,"WatchEvent",2,2,1,0.5
"125","esaezgil/pythonBestPractices",39,1,44,2,22,"PushEvent",44,2,22,0.5
"126","kohsuke/which4j",1,1,1,1,1,"WatchEvent",1,1,1,1
"127","JackXuyi/jackxuyi.github.io",12,1,50,1,50,"CreateEvent",50,1,50,1
"128","MigueBeneito/Final",11,1,13,1,13,"PushEvent",13,1,13,1
"129","kucuny/kucuny.github.io.generator",2,1,2,1,2,"CreateEvent",2,1,2,1
"130","wangkangdegithub/LagouJob",1,1,1,1,1,"WatchEvent",1,1,1,1
"131","atomist-test/project-aclvp82gnee0x",2,1,5,2,2.5,"CreateEvent",5,2,2.5,0.5
"132","izzy-izumi/abrhilsoft",2,1,5,2,2.5,"CreateEvent",5,2,2.5,0.5
"133","jesseilev/web-caesar",1,1,1,1,1,"CreateEvent",1,1,1,1
"134","sergiofbertolin/CursoAndroid-Views",1,1,1,1,1,"CreateEvent",1,1,1,1
"135","zhishuai123/save",2,1,3,1,3,"CreateEvent",3,1,3,1
"136","LucasSugi/teste",2,1,3,1,3,"CreateEvent",3,1,3,1
"137","phoebechalkley/cgm-remote-monitor",2,1,3,1,3,"PullRequestEvent",3,1,3,1
"138","Varadbal/Ruby-project",2,1,4,1,4,"PushEvent",4,1,4,1
"139","gasuketsu/zmqpp",2,1,4,1,4,"PushEvent",4,1,4,1
"140","WannabeDevTwo/Resp",2,1,5,1,5,"CreateEvent",5,1,5,1
"141","trevorijones/vimrc",4,1,6,1,6,"PullRequestEvent",6,1,6,1
"142","firatsezel/HeaderParsers",1,1,3,1,3,"PushEvent",3,1,3,1
"143","esaezgil/pythonBestPractices",4,1,44,2,22,"CreateEvent",44,2,22,0.5
"144","bundyfx/bundyfx-blog",2,1,66,2,33,"CreateEvent",66,2,33,0.5
"145","anyhues/paartherapie",12,1,13,1,13,"PushEvent",13,1,13,1
"146","JamesPatel37/RescueRalphie",1,1,3,1,3,"PushEvent",3,1,3,1
"147","scythargon/django-jsoneditor",1,1,1,1,1,"PushEvent",1,1,1,1
"148","zygimantasbataitis/vladasbataitis",1,1,3,1,3,"WatchEvent",3,1,3,1
"149","cclfree/stage",2,1,2,1,2,"CreateEvent",2,1,2,1
"150","tanaikech/test1",4,1,6,1,6,"CreateEvent",6,1,6,1
"151","johl/johl.github.com",1,1,3,1,3,"PushEvent",3,1,3,1
"152","buaaladeng/GPRS-ch4",2,1,5,1,5,"CreateEvent",5,1,5,1
"153","KleeGroup/focus-generator",3,1,4,2,2,"MemberEvent",4,2,2,0.5
"154","girasquid/resque",1,1,2,1,2,"DeleteEvent",2,1,2,1
"155","xLillian0507/hello-world1",3,1,8,1,8,"CreateEvent",8,1,8,1
"156","phongthephong/blog_new",2,1,2,1,2,"CreateEvent",2,1,2,1
"157","SoFeelLove/Web",2,1,3,1,3,"CreateEvent",3,1,3,1
"158","evrom/wtforms-nocaptcha",2,1,10,2,5,"PullRequestEvent",10,2,5,0.5
"159","rlyshw/docker-killer",7,1,7,1,7,"PushEvent",7,1,7,1
"160","clemahieu/malloc",1,1,2,2,1,"ForkEvent",2,2,1,0.5
"161","agrodowski/ExData_Plotting1",8,1,8,1,8,"PushEvent",8,1,8,1
