"","repo_name","num_events","num_actors","total_events","total_actors","events_per_actor","type","num_repo_events","num_repo_actors","repo_events_per_actor","participation_rate"
"53","Robbie1962/hello-world",2,1,8,1,8,"PushEvent",8,1,8,1
"54","woylyn/ATC",15,1,15,1,15,"PushEvent",15,1,15,1
"55","wendikristine/WomenInSTEM",22,1,24,1,24,"PushEvent",24,1,24,1
"56","timwhitlock/php-smtp",1,1,1,1,1,"PushEvent",1,1,1,1
"57","timcreasy/React-Comments",2,1,5,2,2.5,"CreateEvent",5,2,2.5,0.5
"58","fractalatcarf/imparato-batchs",1,1,1,1,1,"CreateEvent",1,1,1,1
"59","yoonki1207/Tetris",9,1,12,2,6,"PushEvent",12,2,6,0.5
"60","theeventscalendar/make-venue-names-link-straight-to-the-venue-website-urls",3,2,3,2,1.5,"PushEvent",3,2,1.5,0.5
"61","ShaorongYan/Personal-Page",2,1,2,1,2,"CreateEvent",2,1,2,1
"62","cpienovi/binding-include",1,1,3,1,3,"PushEvent",3,1,3,1
"63","morlay/simplify-svg",1,1,12,2,6,"WatchEvent",12,2,6,0.5
"64","nobitagit/polymer-slidenav",2,2,2,2,1,"WatchEvent",2,2,1,0.5
"65","jongha/redmine_vote",5,5,6,5,1.2,"WatchEvent",6,5,1.2,0.2
"66","timcreasy/React-Comments",1,1,5,2,2.5,"PullRequestEvent",5,2,2.5,0.5
"67","YoungJudge/miaoweiJsBasic",2,1,2,1,2,"CreateEvent",2,1,2,1
"68","nischay30/tasker",2,1,2,1,2,"CreateEvent",2,1,2,1
"69","wendikristine/WomenInSTEM",2,1,24,1,24,"CreateEvent",24,1,24,1
"70","rw/flatbuffers",3,1,8,1,8,"CreateEvent",8,1,8,1
"71","morlay/simplify-svg",9,1,12,2,6,"PushEvent",12,2,6,0.5
"72","the-domains/prodigal",15,1,15,1,15,"PushEvent",15,1,15,1
"73","Oneman2feet/boids",6,1,8,1,8,"PushEvent",8,1,8,1
"74","ezsystems/ezpublish-spi",10,1,57,2,28.5,"PushEvent",57,2,28.5,0.5
"75","ForeGotto/TheDreamChaser",1,1,2,1,2,"CreateEvent",2,1,2,1
"76","corpusops/localsettings_basepkgs_vars",2,2,13,2,6.5,"CreateEvent",13,2,6.5,0.5
"77","sghill/gradle-resolution-rules",3,1,10,1,10,"DeleteEvent",10,1,10,1
"78","onye108/cookie-stand",5,1,72,1,72,"DeleteEvent",72,1,72,1
"79","johnchinjew/huumaans",1,1,62,1,62,"WatchEvent",62,1,62,1
"80","pramodh6/JKC-DEMO",26,1,28,1,28,"PushEvent",28,1,28,1
"81","myworlddown/proshine",1,1,1,1,1,"PushEvent",1,1,1,1
"82","atomist-web-test-staging/project_7klyvwrq6qakx",2,1,5,2,2.5,"CreateEvent",5,2,2.5,0.5
"83","xiaozhiqi2016/oldpython",2,1,3,1,3,"CreateEvent",3,1,3,1
"84","yyang005/AppStoreSearch",6,1,10,1,10,"CreateEvent",10,1,10,1
"85","bronse/graphics_test",2,1,2,1,2,"CreateEvent",2,1,2,1
"86","cpienovi/binding-include",2,1,3,1,3,"CreateEvent",3,1,3,1
"87","awulangshao/Awu",1,1,1,1,1,"CreateEvent",1,1,1,1
"88","jamesthomasonjr/whethertheweatherswethere",1,1,1,1,1,"CreateEvent",1,1,1,1
"89","clahub-test-orga/cla-test",1,1,5,2,2.5,"MemberEvent",5,2,2.5,0.5
"90","yoonki1207/Tetris",1,1,12,2,6,"ForkEvent",12,2,6,0.5
"91","basilakis22/basilakis22",1,1,1,1,1,"CreateEvent",1,1,1,1
"92","mkrishnam/demo",2,1,2,1,2,"CreateEvent",2,1,2,1
"93","dzhunusov/try-blog",3,1,3,1,3,"CreateEvent",3,1,3,1
"94","timcreasy/React-Comments",1,1,5,2,2.5,"ForkEvent",5,2,2.5,0.5
"95","ezsystems/ezpublish-spi",1,1,57,2,28.5,"ForkEvent",57,2,28.5,0.5
"96","shaboi/UW_DataScience_MOOC",2,1,2,1,2,"CreateEvent",2,1,2,1
"97","rahulddgum/Rahul-DotNet",2,1,14,1,14,"CreateEvent",14,1,14,1
"98","marcoroth/mirrOS_wunderlist",1,1,18,1,18,"PublicEvent",18,1,18,1
"99","timcreasy/React-Comments",1,1,5,2,2.5,"PushEvent",5,2,2.5,0.5
"100","Avogardo/todoreact",2,1,4,1,4,"PushEvent",4,1,4,1
"101","Kant73/RICM_Shop",2,1,2,1,2,"CreateEvent",2,1,2,1
"102","Robbie1962/hello-world",3,1,8,1,8,"CreateEvent",8,1,8,1
"103","PetPanda/jd-demo",1,1,3,1,3,"PushEvent",3,1,3,1
"104","Summit-Haque/Project300",2,1,4,1,4,"PushEvent",4,1,4,1
"105","derekbarnhart/mock-ocf-devices",11,1,13,1,13,"PushEvent",13,1,13,1
"106","wallisonalves/freebsd-installed-common-settings",4,1,6,1,6,"CreateEvent",6,1,6,1
"107","atomist-web-test-staging/project_7klyvwrq6qakx",1,1,5,2,2.5,"MemberEvent",5,2,2.5,0.5
"108","joarkosberg/PG3400-C",21,1,23,1,23,"PushEvent",23,1,23,1
"109","MobinDehghani/BotGp",23,1,65,1,65,"PushEvent",65,1,65,1
"110","s-nakajima/Pages",75,1,75,1,75,"PushEvent",75,1,75,1
"111","yoonki1207/Tetris",2,1,12,2,6,"CreateEvent",12,2,6,0.5
"112","derekbarnhart/mock-ocf-devices",2,1,13,1,13,"CreateEvent",13,1,13,1
"113","gabibold/VirtualRunning",1,1,1,1,1,"CreateEvent",1,1,1,1
"114","rahulddgum/Rahul-DotNet",12,1,14,1,14,"PushEvent",14,1,14,1
"115","adhishlal/AndroidViewAnimations",1,1,2,2,1,"WatchEvent",2,2,1,0.5
"116","trentontrees/home-server",2,1,2,1,2,"CreateEvent",2,1,2,1
"117","passliang/learncode",1,1,1,1,1,"CreateEvent",1,1,1,1
"118","Robbie1962/hello-world",2,1,8,1,8,"PullRequestEvent",8,1,8,1
"119","onye108/cookie-stand",26,1,72,1,72,"PullRequestEvent",72,1,72,1
"120","atomist-web-test-staging/project_2nfhti368mpi0",2,1,5,2,2.5,"PushEvent",5,2,2.5,0.5
"121","foxiepaws/trirc",5,1,7,1,7,"PushEvent",7,1,7,1
"122","GLolol/hardcode-fixer",1,1,1,1,1,"PushEvent",1,1,1,1
"123","vgsr/paascongres-2017-content",1,1,1,1,1,"CreateEvent",1,1,1,1
"124","sghill/gradle-resolution-rules",4,1,10,1,10,"PushEvent",10,1,10,1
"125","jairideout/q2-alignment",3,1,3,1,3,"CreateEvent",3,1,3,1
"126","lukereative/silverstripe-podcast",4,1,18,1,18,"CreateEvent",18,1,18,1
"127","inveniosoftware-attic/flask-appfactory",1,1,3,2,1.5,"WatchEvent",3,2,1.5,0.5
"128","douglasjmoseley/ProjectVertigo",2,1,2,1,2,"CreateEvent",2,1,2,1
"129","Oneman2feet/boids",2,1,8,1,8,"CreateEvent",8,1,8,1
"130","rw/flatbuffers",2,1,8,1,8,"DeleteEvent",8,1,8,1
"131","cal-a-mari/swift-playground",1,1,1,1,1,"MemberEvent",1,1,1,1
"132","fandaqian/dictionary",2,1,2,1,2,"PushEvent",2,1,2,1
"133","mike-99/test",3,1,5,1,5,"PushEvent",5,1,5,1
"134","ZhdanRuslan/MVC",1,1,5,1,5,"PushEvent",5,1,5,1
"135","preston-thompson/graphics",2,1,4,1,4,"CreateEvent",4,1,4,1
"136","MobinDehghani/BotGp",36,1,65,1,65,"CreateEvent",65,1,65,1
"137","wallisonalves/freebsd-installed-common-settings",1,1,6,1,6,"ReleaseEvent",6,1,6,1
"138","corpusops/localsettings_basepkgs_vars",10,2,13,2,6.5,"PushEvent",13,2,6.5,0.5
"139","chuka/js-functions-lab-js-intro-000",1,1,1,1,1,"PushEvent",1,1,1,1
"140","litrace/go-i18n",1,1,1,1,1,"WatchEvent",1,1,1,1
"141","morlay/simplify-svg",2,1,12,2,6,"CreateEvent",12,2,6,0.5
"142","inveniosoftware-attic/flask-appfactory",1,1,3,2,1.5,"IssuesEvent",3,2,1.5,0.5
"143","MobinDehghani/BotGp",6,1,65,1,65,"PullRequestEvent",65,1,65,1
"144","joarkosberg/PG3400-C",2,1,23,1,23,"CreateEvent",23,1,23,1
"145","marcoroth/mirrOS_wunderlist",2,1,18,1,18,"DeleteEvent",18,1,18,1
"146","corpusops/localsettings_basepkgs_vars",1,1,13,2,6.5,"WatchEvent",13,2,6.5,0.5
"147","atomist-web-test-staging/project_2nfhti368mpi0",2,1,5,2,2.5,"CreateEvent",5,2,2.5,0.5
"148","mike-99/test",2,1,5,1,5,"CreateEvent",5,1,5,1
"149","sghill/gradle-resolution-rules",3,1,10,1,10,"CreateEvent",10,1,10,1
"150","kasbeisl/Fangliste_2016",2,1,35,2,17.5,"PullRequestEvent",35,2,17.5,0.5
"151","adhishlal/AndroidViewAnimations",1,1,2,2,1,"ForkEvent",2,2,1,0.5
"152","ForeGotto/TheDreamChaser",1,1,2,1,2,"PushEvent",2,1,2,1
"153","wallisonalves/freebsd-installed-common-settings",1,1,6,1,6,"PushEvent",6,1,6,1
"154","rw/flatbuffers",3,1,8,1,8,"PushEvent",8,1,8,1
"155","BenZimUX/Riot-Games-API",13,1,15,1,15,"PushEvent",15,1,15,1
"156","pylSER/RedPacket",1,1,1,1,1,"PushEvent",1,1,1,1
"157","Robbie1962/hello-world",1,1,8,1,8,"DeleteEvent",8,1,8,1
"158","kasbeisl/Fangliste_2016",2,1,35,2,17.5,"MemberEvent",35,2,17.5,0.5
"159","PetPanda/jd-demo",2,1,3,1,3,"CreateEvent",3,1,3,1
"160","noctuid/mod-dh",1,1,1,1,1,"CreateEvent",1,1,1,1
"161","Otaekek/42sh",1,1,18,2,9,"MemberEvent",18,2,9,0.5
"162","clahub-test-orga/cla-test",4,1,5,2,2.5,"PullRequestEvent",5,2,2.5,0.5
"163","inveniosoftware-attic/flask-appfactory",1,1,3,2,1.5,"IssueCommentEvent",3,2,1.5,0.5
"164","linjunyu/linjunyu.github.io",13,1,14,2,7,"PushEvent",14,2,7,0.5
"165","johnchinjew/huumaans",4,1,62,1,62,"CreateEvent",62,1,62,1
"166","onye108/cookie-stand",12,1,72,1,72,"CreateEvent",72,1,72,1
"167","CoderHaoranLee/ceres-solver",1,1,1,1,1,"CreateEvent",1,1,1,1
"168","saedbox/Dockerfiles",1,1,1,1,1,"CreateEvent",1,1,1,1
"169","sirireddyhp/jivox-siri",1,1,1,1,1,"CreateEvent",1,1,1,1
"170","godlonely/SuperMvp",1,1,1,1,1,"WatchEvent",1,1,1,1
"171","marcoroth/mirrOS_wunderlist",4,1,18,1,18,"ReleaseEvent",18,1,18,1
"172","lukereative/silverstripe-podcast",1,1,18,1,18,"PullRequestEvent",18,1,18,1
"173","lichengxin/DropDownMenu-1",1,1,1,1,1,"WatchEvent",1,1,1,1
