"","repo_name","num_events","num_actors","total_events","total_actors","events_per_actor","type","num_repo_events","num_repo_actors","repo_events_per_actor","participation_rate"
"37","antoyo/titanium",2,1,49,9,5.44444,"CreateEvent",49,9,5.44444,0.1
"38","InfinitePW/web2_mii",4,1,35,3,11.66667,"CreateEvent",35,3,11.66667,0.3
"39","ITGlobal/dashboard",2,1,25,3,8.33333,"ReleaseEvent",25,3,8.33333,0.3
"40","UV-CDAT/cdms",4,4,322,11,29.27273,"CommitCommentEvent",322,11,29.27273,0.1
"41","toadicus/QuantumStrutsContinued",2,2,11,6,1.83333,"ForkEvent",11,6,1.83333,0.2
"42","dariseejr/task-6-be-presentable",3,2,62,3,20.66667,"ForkEvent",62,3,20.66667,0.3
"43","datso/react-native-pjsip-demo",1,1,9,5,1.8,"ForkEvent",9,5,1.8,0.2
"44","smalltide/react-native-weather",1,1,5,3,1.66667,"ForkEvent",5,3,1.66667,0.3
"45","feuerbach/freemonad-benchmark",1,1,13,5,2.6,"PushEvent",13,5,2.6,0.2
"46","niklasf/eco",2,2,11,4,2.75,"WatchEvent",11,4,2.75,0.3
"47","abiliojr/sqlite-js",2,2,10,3,3.33333,"WatchEvent",10,3,3.33333,0.3
"48","adamsasin95/projektstudium",8,2,209,6,34.83333,"DeleteEvent",209,6,34.83333,0.2
"49","toadicus/QuantumStrutsContinued",1,1,11,6,1.83333,"IssuesEvent",11,6,1.83333,0.2
"50","dulaccc/Accountant",8,8,14,12,1.16667,"ForkEvent",14,12,1.16667,0.1
"51","stsb11/soldering_license",6,1,21,5,4.2,"PushEvent",21,5,4.2,0.2
"52","afrihost/swarm-process",2,1,15,3,5,"CreateEvent",15,3,5,0.3
"53","abailly/hs-word2vec",1,1,17,6,2.83333,"CreateEvent",17,6,2.83333,0.2
"54","libgraviton/GravitonTestServicesBundle",9,1,56,6,9.33333,"MemberEvent",56,6,9.33333,0.2
"55","MikkelSchubert/paleomix",2,1,30,5,6,"ReleaseEvent",30,5,6,0.2
"56","ITGlobal/dashboard",2,1,25,3,8.33333,"PullRequestEvent",25,3,8.33333,0.3
"57","ll43316283/gambling",2,1,16,3,5.33333,"PullRequestEvent",16,3,5.33333,0.3
"58","LivTel/sprat_l2_pipeline",3,3,9,3,3,"IssueCommentEvent",9,3,3,0.3
"59","18F/hmacauth",2,2,3,3,1,"WatchEvent",3,3,1,0.3
"60","notjosh/NTJBilateralCIFilter",3,1,9,3,3,"CreateEvent",9,3,3,0.3
"61","jqestate/react-ui-atoms-css-modules",2,1,36,11,3.27273,"CreateEvent",36,11,3.27273,0.1
"62","jqestate/react-ui-atoms-css-modules",3,2,36,11,3.27273,"IssueCommentEvent",36,11,3.27273,0.1
"63","adamsasin95/projektstudium",21,3,209,6,34.83333,"CommitCommentEvent",209,6,34.83333,0.2
"64","LivTel/sprat_l2_pipeline",1,1,9,3,3,"ForkEvent",9,3,3,0.3
"65","lefevre00/parking",1,1,337,4,84.25,"ForkEvent",337,4,84.25,0.3
"66","abailly/hs-word2vec",1,1,17,6,2.83333,"ForkEvent",17,6,2.83333,0.2
"67","DamonOehlman/addressit",1,1,37,17,2.17647,"IssuesEvent",37,17,2.17647,0.1
"68","deas/contentreich-alfresco-datalists",8,3,26,4,6.5,"IssueCommentEvent",26,4,6.5,0.3
"69","manas94gupta/Online-Resume-Builder",2,2,17,4,4.25,"ForkEvent",17,4,4.25,0.3
"70","rounak/CustomScrollView",3,3,9,9,1,"ForkEvent",9,9,1,0.1
"71","dimorinny/dockerfile-testing",6,1,9,3,3,"PushEvent",9,3,3,0.3
"72","siddharthhparikh/voting_demo",535,4,628,5,125.6,"PushEvent",628,5,125.6,0.2
"73","unity-cn/Native-Rendering-Plugin",1,1,5,3,1.66667,"PushEvent",5,3,1.66667,0.3
"74","antoyo/titanium",8,8,49,9,5.44444,"WatchEvent",49,9,5.44444,0.1
"75","lefevre00/parking",5,3,337,4,84.25,"CreateEvent",337,4,84.25,0.3
"76","htmlacademy-adaptive/245654-pink",2,1,8,5,1.6,"CreateEvent",8,5,1.6,0.2
"77","andgein/lksh-ru",1,1,77,3,25.66667,"DeleteEvent",77,3,25.66667,0.3
"78","dubravcik/PBIXRefresher",1,1,5,5,1,"IssuesEvent",5,5,1,0.2
"79","datacommunitydc/Datable_Portal",4,1,74,4,18.5,"MemberEvent",74,4,18.5,0.3
"80","PhantomAppDevelopment/pizza-app",1,1,16,7,2.28571,"MemberEvent",16,7,2.28571,0.1
"81","htmlacademy-adaptive/245654-pink",2,2,8,5,1.6,"PullRequestEvent",8,5,1.6,0.2
"82","codeforatlanta/mapsforus",2,1,9,4,2.25,"ForkEvent",9,4,2.25,0.3
"83","scramjs/node-todo",7,1,10,4,2.5,"PushEvent",10,4,2.5,0.3
"84","UV-CDAT/cdms",72,3,322,11,29.27273,"PushEvent",322,11,29.27273,0.1
"85","jgunthorpe/rdma-plumbing",110,1,159,5,31.8,"PushEvent",159,5,31.8,0.2
"86","lemire/CMemoryUsage",2,2,6,3,2,"WatchEvent",6,3,2,0.3
"87","notjosh/NTJBilateralCIFilter",2,2,9,3,3,"WatchEvent",9,3,3,0.3
"88","tzhongaa/textsum_document",2,1,43,3,14.33333,"CreateEvent",43,3,14.33333,0.3
"89","MikkelSchubert/paleomix",4,3,30,5,6,"IssuesEvent",30,5,6,0.2
"90","jqestate/react-ui-atoms-css-modules",1,1,36,11,3.27273,"PullRequestReviewCommentEvent",36,11,3.27273,0.1
"91","hlian/vinegar",1,1,11,9,1.22222,"PullRequestEvent",11,9,1.22222,0.1
"92","jqestate/react-ui-atoms-css-modules",1,1,36,11,3.27273,"MemberEvent",36,11,3.27273,0.1
"93","nishantsbi/R-Programming-Assignment-3",3,3,4,4,1,"ForkEvent",4,4,1,0.3
"94","arcamolesi/LPBCC",3,3,22,6,3.66667,"WatchEvent",22,6,3.66667,0.2
"95","feuerbach/freemonad-benchmark",3,3,13,5,2.6,"ForkEvent",13,5,2.6,0.2
"96","149393437/ZCiFLYTEK",4,4,7,6,1.16667,"WatchEvent",7,6,1.16667,0.2
"97","stuartlynn/valhallapy",1,1,3,3,1,"PushEvent",3,3,1,0.3
"98","sharesight/travis-solr",1,1,7,3,2.33333,"ForkEvent",7,3,2.33333,0.3
"99","datso/react-native-pjsip-demo",1,1,9,5,1.8,"IssueCommentEvent",9,5,1.8,0.2
"100","niklasf/eco",2,2,11,4,2.75,"IssuesEvent",11,4,2.75,0.3
"101","scramjs/node-todo",3,3,10,4,2.5,"WatchEvent",10,4,2.5,0.3
"102","Brig13Team/Operation_Kerberos",3,2,431,6,71.83333,"WatchEvent",431,6,71.83333,0.2
"103","abailly/hs-word2vec",4,4,17,6,2.83333,"WatchEvent",17,6,2.83333,0.2
"104","infosecsmith/MimikatzLite",7,7,9,8,1.125,"ForkEvent",9,8,1.125,0.1
"105","Ihoold/DataProducts",8,1,28,3,9.33333,"IssueCommentEvent",28,3,9.33333,0.3
"106","h3ct0r/StarcraftNash",9,3,122,4,30.5,"IssueCommentEvent",122,4,30.5,0.3
"107","lefevre00/parking",13,4,337,4,84.25,"CommitCommentEvent",337,4,84.25,0.3
"108","Veronica-De-Santis-JCMaxwell-5Ai/Java-Sockets",27,2,62,4,15.5,"GollumEvent",62,4,15.5,0.3
"109","numerical-mooc/in-class-demo",28,14,46,16,2.875,"PullRequestEvent",46,16,2.875,0.1
"110","AI-OPT/baas-omc-topology",1,1,27,3,9,"ForkEvent",27,3,9,0.3
"111","ahmadawais/_child",1,1,29,19,1.52632,"CreateEvent",29,19,1.52632,0.1
"112","bebraw/remark-react-lowlight",2,1,40,7,5.71429,"CreateEvent",40,7,5.71429,0.1
"113","UV-CDAT/cdms",16,2,322,11,29.27273,"DeleteEvent",322,11,29.27273,0.1
"114","dariseejr/task-6-be-presentable",2,1,62,3,20.66667,"MemberEvent",62,3,20.66667,0.3
"115","niklasf/eco",2,2,11,4,2.75,"PullRequestEvent",11,4,2.75,0.3
"116","datacommunitydc/Datable_Portal",12,3,74,4,18.5,"PullRequestEvent",74,4,18.5,0.3
"117","meanbee/docker-magento",8,2,56,11,5.09091,"PullRequestEvent",56,11,5.09091,0.1
"118","afrihost/swarm-process",3,2,15,3,5,"IssueCommentEvent",15,3,5,0.3
"119","dubravcik/PBIXRefresher",3,3,5,5,1,"ForkEvent",5,5,1,0.2
"120","adamsasin95/projektstudium",4,4,209,6,34.83333,"ForkEvent",209,6,34.83333,0.2
"121","toadicus/QuantumStrutsContinued",1,1,11,6,1.83333,"CreateEvent",11,6,1.83333,0.2
"122","feuerbach/freemonad-benchmark",4,2,13,5,2.6,"PullRequestEvent",13,5,2.6,0.2
"123","LandPotential/LandPKS_Mobile_Application",1,1,149,4,37.25,"ForkEvent",149,4,37.25,0.3
"124","Ryan-Odonnell/Prestashop",1,1,8,3,2.66667,"ForkEvent",8,3,2.66667,0.3
"125","jqestate/react-ui-atoms-css-modules",14,2,36,11,3.27273,"PushEvent",36,11,3.27273,0.1
"126","kangoo13/LightThemUp",1,1,296,4,74,"MemberEvent",296,4,74,0.3
"127","siddharthhparikh/voting_demo",2,1,628,5,125.6,"MemberEvent",628,5,125.6,0.2
"128","UV-CDAT/cdms",2,1,322,11,29.27273,"ReleaseEvent",322,11,29.27273,0.1
"129","nfahlgren/scihub_bookmark",2,2,25,18,1.38889,"PullRequestEvent",25,18,1.38889,0.1
"130","twenty-zp/qiyi",2,2,6,5,1.2,"ForkEvent",6,5,1.2,0.2
"131","nobodyrandom/blank-bootstrap",16,1,26,3,8.66667,"PushEvent",26,3,8.66667,0.3
"132","Zarathul/simplefluidtanks",1,1,8,3,2.66667,"WatchEvent",8,3,2.66667,0.3
"133","libgraviton/GravitonTestServicesBundle",11,3,56,6,9.33333,"CreateEvent",56,6,9.33333,0.2
"134","NancyFx/Nancy.Bootstrappers.Windsor",21,4,70,7,10,"PushEvent",70,7,10,0.1
"135","kangoo13/LightThemUp",295,4,296,4,74,"PushEvent",296,4,74,0.3
"136","ultrafunk/NetInfo",1,1,5,3,1.66667,"PushEvent",5,3,1.66667,0.3
"137","InfinitePW/web2_mii",29,3,35,3,11.66667,"PushEvent",35,3,11.66667,0.3
"138","hlian/vinegar",5,5,11,9,1.22222,"WatchEvent",11,9,1.22222,0.1
"139","ITGlobal/dashboard",2,2,25,3,8.33333,"WatchEvent",25,3,8.33333,0.3
"140","nosikus/entebbe",3,1,27,4,6.75,"CreateEvent",27,4,6.75,0.3
"141","ultrafunk/NetInfo",2,2,5,3,1.66667,"IssuesEvent",5,3,1.66667,0.3
"142","ChrisDodd/btyacc",1,1,26,4,6.5,"PullRequestEvent",26,4,6.5,0.3
"143","Brig13Team/Operation_Kerberos",20,1,431,6,71.83333,"IssueCommentEvent",431,6,71.83333,0.2
"144","jqestate/react-ui-atoms-css-modules",3,2,36,11,3.27273,"CommitCommentEvent",36,11,3.27273,0.1
"145","18F/hmacauth",1,1,3,3,1,"ForkEvent",3,3,1,0.3
"146","manas94gupta/Online-Resume-Builder",3,2,17,4,4.25,"WatchEvent",17,4,4.25,0.3
"147","manleviet-ltnc/so-thu-sai-gon-duong-hoang-anh",1,1,4,3,1.33333,"IssuesEvent",4,3,1.33333,0.3
"148","adamsasin95/projektstudium",5,1,209,6,34.83333,"MemberEvent",209,6,34.83333,0.2
"149","Brig13Team/Operation_Kerberos",23,1,431,6,71.83333,"PullRequestEvent",431,6,71.83333,0.2
"150","meanbee/docker-magento",3,3,56,11,5.09091,"ForkEvent",56,11,5.09091,0.1
"151","nfahlgren/scihub_bookmark",4,4,25,18,1.38889,"ForkEvent",25,18,1.38889,0.1
"152","lefevre00/parking",155,4,337,4,84.25,"PushEvent",337,4,84.25,0.3
"153","meanbee/docker-magento",4,4,56,11,5.09091,"WatchEvent",56,11,5.09091,0.1
"154","affilinet/affilinet-WordpressPlugin",1,1,6,3,2,"CreateEvent",6,3,2,0.3
"155","meanbee/docker-magento",6,4,56,11,5.09091,"IssuesEvent",56,11,5.09091,0.1
"156","nosikus/entebbe",3,2,27,4,6.75,"PullRequestEvent",27,4,6.75,0.3
"157","Veronica-De-Santis-JCMaxwell-5Ai/Java-Sockets",7,2,62,4,15.5,"IssueCommentEvent",62,4,15.5,0.3
"158","hlian/vinegar",4,4,11,9,1.22222,"ForkEvent",11,9,1.22222,0.1
"159","h3ct0r/StarcraftNash",27,3,122,4,30.5,"GollumEvent",122,4,30.5,0.3
"160","Veronica-De-Santis-JCMaxwell-5Ai/Java-Sockets",1,1,62,4,15.5,"ForkEvent",62,4,15.5,0.3
"161","Brig13Team/Operation_Kerberos",3,3,431,6,71.83333,"ForkEvent",431,6,71.83333,0.2
"162","Ryan-Odonnell/Prestashop",1,1,8,3,2.66667,"PushEvent",8,3,2.66667,0.3
"163","andgein/lksh-ru",68,2,77,3,25.66667,"PushEvent",77,3,25.66667,0.3
"164","NancyFx/Nancy.Bootstrappers.Windsor",2,2,70,7,10,"WatchEvent",70,7,10,0.1
"165","bebraw/remark-react-lowlight",2,2,40,7,5.71429,"WatchEvent",40,7,5.71429,0.1
"166","MikkelSchubert/paleomix",2,1,30,5,6,"PullRequestEvent",30,5,6,0.2
"167","Zarathul/simplefluidtanks",1,1,8,3,2.66667,"IssueCommentEvent",8,3,2.66667,0.3
"168","jqestate/react-ui-atoms-css-modules",6,6,36,11,3.27273,"WatchEvent",36,11,3.27273,0.1
"169","xepan/communication",5,2,315,5,63,"CreateEvent",315,5,63,0.2
"170","ITGlobal/dashboard",8,1,25,3,8.33333,"CreateEvent",25,3,8.33333,0.3
"171","Brig13Team/Operation_Kerberos",13,1,431,6,71.83333,"CreateEvent",431,6,71.83333,0.2
"172","manas94gupta/Online-Resume-Builder",2,2,17,4,4.25,"IssuesEvent",17,4,4.25,0.3
"173","xepan/communication",1,1,315,5,63,"MemberEvent",315,5,63,0.2
"174","LandPotential/LandPKS_Mobile_Application",4,2,149,4,37.25,"IssueCommentEvent",149,4,37.25,0.3
"175","adamsasin95/projektstudium",38,4,209,6,34.83333,"IssueCommentEvent",209,6,34.83333,0.2
"176","afrihost/swarm-process",2,2,15,3,5,"ForkEvent",15,3,5,0.3
"177","manas94gupta/Online-Resume-Builder",5,1,17,4,4.25,"PushEvent",17,4,4.25,0.3
"178","jaysalvat/boilerplate-static-website",2,1,5,3,1.66667,"PushEvent",5,3,1.66667,0.3
"179","witoff/blockchain-analysis",5,5,5,5,1,"WatchEvent",5,5,1,0.2
"180","troeger/corba-example",3,3,6,6,1,"WatchEvent",6,6,1,0.2
"181","digidotcom/python-suitcase",3,1,74,13,5.69231,"CreateEvent",74,13,5.69231,0.1
"182","deas/contentreich-alfresco-datalists",1,1,26,4,6.5,"IssuesEvent",26,4,6.5,0.3
"183","PhantomAppDevelopment/pizza-app",2,2,16,7,2.28571,"IssuesEvent",16,7,2.28571,0.1
"184","jdelorimier/stat159-fall2016-project2",2,1,72,3,24,"MemberEvent",72,3,24,0.3
"185","ChrisDodd/btyacc",6,3,26,4,6.5,"CommitCommentEvent",26,4,6.5,0.3
"186","h3ct0r/StarcraftNash",1,1,122,4,30.5,"ForkEvent",122,4,30.5,0.3
"187","DamonOehlman/addressit",3,3,37,17,2.17647,"ForkEvent",37,17,2.17647,0.1
"188","nobodyrandom/blank-bootstrap",4,2,26,3,8.66667,"ForkEvent",26,3,8.66667,0.3
"189","digidotcom/python-suitcase",8,1,74,13,5.69231,"PushEvent",74,13,5.69231,0.1
"190","stuartlynn/valhallapy",1,1,3,3,1,"WatchEvent",3,3,1,0.3
"191","PhantomAppDevelopment/pizza-app",5,5,16,7,2.28571,"WatchEvent",16,7,2.28571,0.1
"192","h3ct0r/StarcraftNash",15,3,122,4,30.5,"IssuesEvent",122,4,30.5,0.3
"193","mozzwald/wolf4sdl",5,3,33,13,2.53846,"IssuesEvent",33,13,2.53846,0.1
"194","nfahlgren/scihub_bookmark",2,1,25,18,1.38889,"IssuesEvent",25,18,1.38889,0.1
"195","Veronica-De-Santis-JCMaxwell-5Ai/Java-Sockets",8,3,62,4,15.5,"PullRequestEvent",62,4,15.5,0.3
"196","learn-co-curriculum/cancan_readme",2,2,9,4,2.25,"ForkEvent",9,4,2.25,0.3
"197","siddharthhparikh/voting_demo",1,1,628,5,125.6,"ForkEvent",628,5,125.6,0.2
"198","affilinet/affilinet-WordpressPlugin",4,2,6,3,2,"PushEvent",6,3,2,0.3
"199","tzhongaa/textsum_document",36,1,43,3,14.33333,"PushEvent",43,3,14.33333,0.3
"200","ao024/SE-Bonusprojekt",38,3,46,3,15.33333,"PushEvent",46,3,15.33333,0.3
"201","adamsasin95/projektstudium",41,2,209,6,34.83333,"PushEvent",209,6,34.83333,0.2
"202","meanbee/docker-magento",13,2,56,11,5.09091,"PushEvent",56,11,5.09091,0.1
"203","MikkelSchubert/paleomix",2,2,30,5,6,"WatchEvent",30,5,6,0.2
"204","smalltide/react-native-weather",1,1,5,3,1.66667,"WatchEvent",5,3,1.66667,0.3
"205","jgunthorpe/rdma-plumbing",23,1,159,5,31.8,"CreateEvent",159,5,31.8,0.2
"206","smartlogic/smartlogic.github.com",4,2,23,3,7.66667,"DeleteEvent",23,3,7.66667,0.3
"207","siddharthhparikh/voting_demo",51,4,628,5,125.6,"PullRequestEvent",628,5,125.6,0.2
"208","digidotcom/python-suitcase",3,3,74,13,5.69231,"PullRequestReviewCommentEvent",74,13,5.69231,0.1
"209","bebraw/remark-react-lowlight",3,3,40,7,5.71429,"ForkEvent",40,7,5.71429,0.1
"210","michaelJustin/log4d",2,2,7,6,1.16667,"ForkEvent",7,6,1.16667,0.2
"211","lemire/CMemoryUsage",2,1,6,3,2,"PushEvent",6,3,2,0.3
"212","sntp/lingua-wonk",2,1,7,3,2.33333,"CreateEvent",7,3,2.33333,0.3
"213","unity-cn/Native-Rendering-Plugin",2,2,5,3,1.66667,"CreateEvent",5,3,1.66667,0.3
"214","ahmadawais/_child",4,3,29,19,1.52632,"IssuesEvent",29,19,1.52632,0.1
"215","Ihoold/DataProducts",5,1,28,3,9.33333,"IssuesEvent",28,3,9.33333,0.3
"216","lefevre00/parking",68,4,337,4,84.25,"IssueCommentEvent",337,4,84.25,0.3
"217","jgunthorpe/rdma-plumbing",2,2,159,5,31.8,"CommitCommentEvent",159,5,31.8,0.2
"218","tinnywang/rubiks-cube",1,1,3,3,1,"ForkEvent",3,3,1,0.3
"219","jaysalvat/boilerplate-static-website",1,1,5,3,1.66667,"ForkEvent",5,3,1.66667,0.3
"220","deas/contentreich-alfresco-datalists",12,1,26,4,6.5,"PushEvent",26,4,6.5,0.3
"221","DamonOehlman/addressit",6,1,37,17,2.17647,"PushEvent",37,17,2.17647,0.1
"222","AI-OPT/baas-omc-topology",2,2,27,3,9,"WatchEvent",27,3,9,0.3
"223","smalltide/react-native-weather",2,1,5,3,1.66667,"CreateEvent",5,3,1.66667,0.3
"224","htmlacademy-adaptive/245654-pink",1,1,8,5,1.6,"MemberEvent",8,5,1.6,0.2
"225","jqestate/react-ui-atoms-css-modules",4,3,36,11,3.27273,"PullRequestEvent",36,11,3.27273,0.1
"226","numerical-mooc/in-class-demo",2,2,46,16,2.875,"IssueCommentEvent",46,16,2.875,0.1
"227","ll43316283/gambling",1,1,16,3,5.33333,"IssueCommentEvent",16,3,5.33333,0.3
"228","numerical-mooc/in-class-demo",15,15,46,16,2.875,"ForkEvent",46,16,2.875,0.1
"229","codeforatlanta/mapsforus",3,2,9,4,2.25,"PushEvent",9,4,2.25,0.3
"230","learn-co-curriculum/cancan_readme",4,2,9,4,2.25,"PushEvent",9,4,2.25,0.3
"231","ChrisDodd/btyacc",1,1,26,4,6.5,"WatchEvent",26,4,6.5,0.3
"232","siddharthhparikh/voting_demo",11,3,628,5,125.6,"CreateEvent",628,5,125.6,0.2
"233","lefevre00/parking",4,1,337,4,84.25,"DeleteEvent",337,4,84.25,0.3
"234","Brig13Team/Operation_Kerberos",15,1,431,6,71.83333,"DeleteEvent",431,6,71.83333,0.2
"235","siddharthhparikh/voting_demo",6,1,628,5,125.6,"IssueCommentEvent",628,5,125.6,0.2
"236","149393437/ZCiFLYTEK",1,1,7,6,1.16667,"ForkEvent",7,6,1.16667,0.2
"237","coworkal/coworkal.github.io",15,1,33,4,8.25,"PushEvent",33,4,8.25,0.3
"238","tinnywang/rubiks-cube",2,2,3,3,1,"WatchEvent",3,3,1,0.3
"239","UV-CDAT/cdms",34,4,322,11,29.27273,"CreateEvent",322,11,29.27273,0.1
"240","codeforatlanta/mapsforus",2,1,9,4,2.25,"IssuesEvent",9,4,2.25,0.3
"241","janastu/ncbs-space-tour",4,1,18,4,4.5,"IssuesEvent",18,4,4.5,0.3
"242","viniciuscostasm/vs_quicheria",3,1,24,3,8,"MemberEvent",24,3,8,0.3
"243","DamonOehlman/addressit",1,1,37,17,2.17647,"ReleaseEvent",37,17,2.17647,0.1
"244","NancyFx/Nancy.Bootstrappers.Windsor",1,1,70,7,10,"CommitCommentEvent",70,7,10,0.1
"245","nosikus/entebbe",3,1,27,4,6.75,"PullRequestReviewCommentEvent",27,4,6.75,0.3
"246","niklasf/eco",1,1,11,4,2.75,"PushEvent",11,4,2.75,0.3
"247","h3ct0r/StarcraftNash",66,3,122,4,30.5,"PushEvent",122,4,30.5,0.3
"248","60East/amps-gems",2,2,4,3,1.33333,"PushEvent",4,3,1.33333,0.3
"249","toadicus/QuantumStrutsContinued",3,1,11,6,1.83333,"PushEvent",11,6,1.83333,0.2
"250","sharesight/travis-solr",5,1,7,3,2.33333,"PushEvent",7,3,2.33333,0.3
"251","twenty-zp/qiyi",2,2,6,5,1.2,"WatchEvent",6,5,1.2,0.2
"252","ll43316283/gambling",2,2,16,3,5.33333,"WatchEvent",16,3,5.33333,0.3
"253","n13i/bombtter",3,1,10,5,2,"GollumEvent",10,5,2,0.2
"254","lefevre00/parking",77,3,337,4,84.25,"IssuesEvent",337,4,84.25,0.3
"255","affilinet/affilinet-WordpressPlugin",1,1,6,3,2,"PublicEvent",6,3,2,0.3
"256","dimorinny/dockerfile-testing",1,1,9,3,3,"PublicEvent",9,3,3,0.3
"257","tzhongaa/textsum_document",1,1,43,3,14.33333,"PublicEvent",43,3,14.33333,0.3
"258","nobodyrandom/blank-bootstrap",4,2,26,3,8.66667,"PullRequestEvent",26,3,8.66667,0.3
"259","ChrisDodd/btyacc",7,1,26,4,6.5,"IssuesEvent",26,4,6.5,0.3
"260","smartlogic/smartlogic.github.com",9,2,23,3,7.66667,"PushEvent",23,3,7.66667,0.3
"261","meanbee/docker-magento",12,2,56,11,5.09091,"PullRequestReviewCommentEvent",56,11,5.09091,0.1
"262","Veronica-De-Santis-JCMaxwell-5Ai/Java-Sockets",16,1,62,4,15.5,"PushEvent",62,4,15.5,0.3
"263","viniciuscostasm/vs_quicheria",16,3,24,3,8,"PushEvent",24,3,8,0.3
"264","LandPotential/LandPKS_Mobile_Application",142,1,149,4,37.25,"PushEvent",149,4,37.25,0.3
"265","mschiffm/cvrfparse",1,1,7,5,1.4,"PushEvent",7,5,1.4,0.2
"266","digidotcom/python-suitcase",7,7,74,13,5.69231,"WatchEvent",74,13,5.69231,0.1
"267","michaelJustin/log4d",5,5,7,6,1.16667,"WatchEvent",7,6,1.16667,0.2
"268","Veronica-De-Santis-JCMaxwell-5Ai/Java-Sockets",3,2,62,4,15.5,"IssuesEvent",62,4,15.5,0.3
"269","janastu/ncbs-space-tour",3,3,18,4,4.5,"MemberEvent",18,4,4.5,0.3
"270","manleviet-ltnc/so-thu-sai-gon-duong-hoang-anh",1,1,4,3,1.33333,"MemberEvent",4,3,1.33333,0.3
"271","NancyFx/Nancy.Bootstrappers.Windsor",34,5,70,7,10,"PullRequestEvent",70,7,10,0.1
"272","mschiffm/cvrfparse",2,2,7,5,1.4,"PullRequestEvent",7,5,1.4,0.2
"273","zwliew/android_device_asus_deb",2,2,3,3,1,"ForkEvent",3,3,1,0.3
"274","AI-OPT/baas-omc-topology",24,2,27,3,9,"PushEvent",27,3,9,0.3
"275","abailly/hs-word2vec",11,1,17,6,2.83333,"PushEvent",17,6,2.83333,0.2
