"","repo_name","num_events","num_actors","total_events","total_actors","events_per_actor","type","num_repo_events","num_repo_actors","repo_events_per_actor","participation_rate"
"100","NemoTravel/nemo.travel.fares",1,1,17,3,5.66667,"MemberEvent",17,3,5.66667,0.3
"101","PolymerElements/iron-validatable-behavior",4,2,37,14,2.64286,"IssueCommentEvent",37,14,2.64286,0.1
"102","comundus/vfs-maven-plugin",1,1,11,3,3.66667,"ForkEvent",11,3,3.66667,0.3
"103","dnlcrl/fast-neural-style-pyfunt",9,1,15,6,2.5,"PushEvent",15,6,2.5,0.2
"104","TAPP-TV/react-cropperjs",6,5,13,12,1.08333,"WatchEvent",13,12,1.08333,0.1
"105","MattUebel/splunk_UF_hardening",8,8,24,10,2.4,"WatchEvent",24,10,2.4,0.1
"106","kbase/data_api",5,1,170,7,24.28571,"ReleaseEvent",170,7,24.28571,0.1
"107","Youmoo/js-auto-execute-4-chrome",1,1,3,3,1,"ForkEvent",3,3,1,0.3
"108","TAPP-TV/react-cropperjs",1,1,13,12,1.08333,"ForkEvent",13,12,1.08333,0.1
"109","SF-WDI-LABS/take-home-coding-challenge-workshop",10,1,15,4,3.75,"PushEvent",15,4,3.75,0.3
"110","stefdeheus/Project4",56,5,70,5,14,"PushEvent",70,5,14,0.2
"111","dfrankland/ampreact",7,7,11,9,1.22222,"WatchEvent",11,9,1.22222,0.1
"112","squidproxy/onesafe",2,1,33,14,2.35714,"DeleteEvent",33,14,2.35714,0.1
"113","sdgathman/pymilter",1,1,107,11,9.72727,"MemberEvent",107,11,9.72727,0.1
"114","daattali/lightsout",1,1,14,3,4.66667,"ReleaseEvent",14,3,4.66667,0.3
"115","ElvenStudio/Odoo",26,1,85,5,17,"PullRequestEvent",85,5,17,0.2
"116","jordanterry/ValidatedInputs",4,1,26,3,8.66667,"PullRequestEvent",26,3,8.66667,0.3
"117","htmlacademy-adaptive/182700-mishka",3,1,72,4,18,"IssueCommentEvent",72,4,18,0.3
"118","andreamazz/SlideOutNavigation",2,2,7,7,1,"ForkEvent",7,7,1,0.1
"119","ElvenStudio/Odoo",32,2,85,5,17,"PushEvent",85,5,17,0.2
"120","reproio/wrapbox",2,1,7,3,2.33333,"PushEvent",7,3,2.33333,0.3
"121","sudweb/manifeste",2,2,5,3,1.66667,"PushEvent",5,3,1.66667,0.3
"122","yous/tweetdeck_image_extension",3,3,43,4,10.75,"WatchEvent",43,4,10.75,0.3
"123","PrestaShop/ps_socialfollow",1,1,46,7,6.57143,"WatchEvent",46,7,6.57143,0.1
"124","kamperh/couscous",2,2,8,7,1.14286,"WatchEvent",8,7,1.14286,0.1
"125","blundell/AndroidThingsTestingTut",4,4,13,5,2.6,"WatchEvent",13,5,2.6,0.2
"126","cloudteampro/moai-dev",4,2,54,4,13.5,"CreateEvent",54,4,13.5,0.3
"127","hansott/psr7-cookies",2,1,28,4,7,"ReleaseEvent",28,4,7,0.3
"128","coltekin/dsl2016-source",2,1,19,3,6.33333,"ReleaseEvent",19,3,6.33333,0.3
"129","projectorhq/android-sdk",2,1,36,3,12,"IssueCommentEvent",36,3,12,0.3
"130","ALPHACamp/help-exercise-ac",1,1,20,10,2,"PushEvent",20,10,2,0.1
"131","wso2/devstudio-tooling-bps",42,6,269,16,16.8125,"PullRequestEvent",269,16,16.8125,0.1
"132","projectorhq/android-sdk",6,3,36,3,12,"CreateEvent",36,3,12,0.3
"133","MattUebel/splunk_UF_hardening",2,1,24,10,2.4,"CreateEvent",24,10,2.4,0.1
"134","bvsf/sigcaw",3,1,194,6,32.33333,"CreateEvent",194,6,32.33333,0.2
"135","redooor/redminportal",1,1,36,8,4.5,"DeleteEvent",36,8,4.5,0.1
"136","PolymerElements/iron-validatable-behavior",1,1,37,14,2.64286,"DeleteEvent",37,14,2.64286,0.1
"137","sdgathman/pymilter",14,5,107,11,9.72727,"IssuesEvent",107,11,9.72727,0.1
"138","veny/orientdb4r",2,1,9,6,1.5,"IssueCommentEvent",9,6,1.5,0.2
"139","wso2/devstudio-tooling-bps",10,2,269,16,16.8125,"CommitCommentEvent",269,16,16.8125,0.1
"140","PrestaShop/ps_socialfollow",16,2,46,7,6.57143,"PushEvent",46,7,6.57143,0.1
"141","hashrocket/ws",8,2,16,5,3.2,"PushEvent",16,5,3.2,0.2
"142","WinVector/CampaignPlanner",8,8,10,10,1,"WatchEvent",10,10,1,0.1
"143","upyun/go-sdk",4,3,44,9,4.88889,"WatchEvent",44,9,4.88889,0.1
"144","android-ia/frameworks-native",2,2,23,4,5.75,"PullRequestEvent",23,4,5.75,0.3
"145","veny/orientdb4r",3,2,9,6,1.5,"PullRequestEvent",9,6,1.5,0.2
"146","PrestaShop/ps_socialfollow",14,6,46,7,6.57143,"PullRequestEvent",46,7,6.57143,0.1
"147","mybigday/react-native-google-firebase",1,1,27,9,3,"IssueCommentEvent",27,9,3,0.1
"148","sdgathman/pymilter",4,2,107,11,9.72727,"PullRequestReviewCommentEvent",107,11,9.72727,0.1
"149","wso2/devstudio-tooling-bps",1,1,269,16,16.8125,"ForkEvent",269,16,16.8125,0.1
"150","redooor/redminportal",2,1,36,8,4.5,"PullRequestEvent",36,8,4.5,0.1
"151","NemoTravel/nemo.travel.fares",2,1,17,3,5.66667,"CreateEvent",17,3,5.66667,0.3
"152","htmlacademy-adaptive/182700-mishka",3,1,72,4,18,"CreateEvent",72,4,18,0.3
"153","PrestaShop/ps_socialfollow",4,2,46,7,6.57143,"IssueCommentEvent",46,7,6.57143,0.1
"154","comundus/vfs-maven-plugin",4,2,11,3,3.66667,"PullRequestEvent",11,3,3.66667,0.3
"155","ALPHACamp/help-exercise-ac",9,9,20,10,2,"ForkEvent",20,10,2,0.1
"156","darragjm/PokemonGo-Map",22,1,31,3,10.33333,"PushEvent",31,3,10.33333,0.3
"157","cloudteampro/moai-dev",50,4,54,4,13.5,"PushEvent",54,4,13.5,0.3
"158","htmlacademy-adaptive/182700-mishka",51,1,72,4,18,"PullRequestReviewCommentEvent",72,4,18,0.3
"159","tyao123/course-2016-fal-proj",87,4,90,4,22.5,"PushEvent",90,4,22.5,0.3
"160","bvsf/sigcaw",22,1,194,6,32.33333,"PushEvent",194,6,32.33333,0.2
"161","222464/NeoRL",10,10,11,11,1,"WatchEvent",11,11,1,0.1
"162","jordanterry/ValidatedInputs",4,1,26,3,8.66667,"CreateEvent",26,3,8.66667,0.3
"163","wso2/devstudio-tooling-bps",3,3,269,16,16.8125,"DeleteEvent",269,16,16.8125,0.1
"164","Cheeky-Monkey-Media/paragraphs_components",9,1,21,4,5.25,"PushEvent",21,4,5.25,0.3
"165","openstack/mixmatch",3,3,25,5,5,"WatchEvent",25,5,5,0.2
"166","curimit/SugarCpp",5,5,5,5,1,"WatchEvent",5,5,1,0.2
"167","NeoTheThird/terminal-tennis",2,2,53,3,17.66667,"WatchEvent",53,3,17.66667,0.3
"168","dfrankland/ampreact",2,1,11,9,1.22222,"IssuesEvent",11,9,1.22222,0.1
"169","okoer/javascript",1,1,6,3,2,"ForkEvent",6,3,2,0.3
"170","SF-WDI-LABS/take-home-coding-challenge-workshop",1,1,15,4,3.75,"ForkEvent",15,4,3.75,0.3
"171","yukinami/spring-boot-webapp-boilerplate",2,1,8,6,1.33333,"PushEvent",8,6,1.33333,0.2
"172","comundus/vfs-maven-plugin",3,2,11,3,3.66667,"PushEvent",11,3,3.66667,0.3
"173","andreamazz/SlideOutNavigation",5,5,7,7,1,"WatchEvent",7,7,1,0.1
"174","sendsonar/send_sonar_gem",1,1,5,3,1.66667,"WatchEvent",5,3,1.66667,0.3
"175","222464/NeoRL",1,1,11,11,1,"IssuesEvent",11,11,1,0.1
"176","TAPP-TV/react-cropperjs",2,2,13,12,1.08333,"IssuesEvent",13,12,1.08333,0.1
"177","harfang3d/Tutorials-Python",1,1,5,3,1.66667,"ReleaseEvent",5,3,1.66667,0.3
"178","hansott/psr7-cookies",2,1,28,4,7,"PullRequestEvent",28,4,7,0.3
"179","kbase/data_api",83,5,170,7,24.28571,"PullRequestEvent",170,7,24.28571,0.1
"180","vandium-io/vandium-serverless",6,4,24,6,4,"IssueCommentEvent",24,6,4,0.2
"181","material-foundation/material-text-accessibility-ios",21,5,83,11,7.54545,"IssueCommentEvent",83,11,7.54545,0.1
"182","santu14/team-rediit",2,2,6,3,2,"ForkEvent",6,3,2,0.3
"183","projectorhq/android-sdk",19,2,36,3,12,"PushEvent",36,3,12,0.3
"184","qq8585083/CommonAdapter",2,2,5,3,1.66667,"WatchEvent",5,3,1.66667,0.3
"185","hansott/psr7-cookies",1,1,28,4,7,"DeleteEvent",28,4,7,0.3
"186","yous/tweetdeck_image_extension",1,1,43,4,10.75,"DeleteEvent",43,4,10.75,0.3
"187","redooor/redminportal",3,1,36,8,4.5,"IssuesEvent",36,8,4.5,0.1
"188","bvsf/sigcaw",1,1,194,6,32.33333,"MemberEvent",194,6,32.33333,0.2
"189","JorritPosthuma/MixCloud-Desktop",2,2,22,15,1.46667,"PullRequestEvent",22,15,1.46667,0.1
"190","phiDelPark/aFox",1,1,295,3,98.33333,"WatchEvent",295,3,98.33333,0.3
"191","jamesmacaulay/zelkova",19,19,21,20,1.05,"WatchEvent",21,20,1.05,0.1
"192","bvsf/sigcaw",48,3,194,6,32.33333,"PullRequestEvent",194,6,32.33333,0.2
"193","deseretdigital-ui/ddm-selecty",1,1,242,6,40.33333,"PullRequestReviewCommentEvent",242,6,40.33333,0.2
"194","ElvenStudio/Odoo",2,2,85,5,17,"ForkEvent",85,5,17,0.2
"195","krautcomputing/middleman-sitemap-ping",1,1,16,5,3.2,"WatchEvent",16,5,3.2,0.2
"196","roughcoding/flawcode",3,1,90,4,22.5,"CreateEvent",90,4,22.5,0.3
"197","daattali/lightsout",1,1,14,3,4.66667,"CreateEvent",14,3,4.66667,0.3
"198","HaxeFoundation/Project-Management",8,4,40,12,3.33333,"IssuesEvent",40,12,3.33333,0.1
"199","sdgathman/pymilter",35,5,107,11,9.72727,"IssueCommentEvent",107,11,9.72727,0.1
"200","elegantthemes/extra-child-theme-init",4,4,6,4,1.5,"ForkEvent",6,4,1.5,0.3
"201","evepraisal/evepaste",1,1,6,5,1.2,"ForkEvent",6,5,1.2,0.2
"202","mybigday/react-native-google-firebase",7,7,27,9,3,"WatchEvent",27,9,3,0.1
"203","CandyRoms/vendor_candy",1,1,85,9,9.44444,"WatchEvent",85,9,9.44444,0.1
"204","sdgathman/pymilter",8,3,107,11,9.72727,"PullRequestEvent",107,11,9.72727,0.1
"205","mybigday/react-native-google-firebase",17,1,27,9,3,"PushEvent",27,9,3,0.1
"206","joesforn/angularMultipleSelect",6,1,8,3,2.66667,"PushEvent",8,3,2.66667,0.3
"207","rizo/elements",26,1,52,3,17.33333,"PushEvent",52,3,17.33333,0.3
"208","doomkes/2016_Robot",3,3,7,3,2.33333,"PushEvent",7,3,2.33333,0.3
"209","nuncostans/sexy-monochrome-theme",3,3,30,6,5,"WatchEvent",30,6,5,0.2
"210","hashrocket/ws",3,3,16,5,3.2,"WatchEvent",16,5,3.2,0.2
"211","yous/tweetdeck_image_extension",10,1,43,4,10.75,"CreateEvent",43,4,10.75,0.3
"212","EarnUp/webapp-staging",2,1,4,3,1.33333,"CreateEvent",4,3,1.33333,0.3
"213","darragjm/PokemonGo-Map",1,1,31,3,10.33333,"MemberEvent",31,3,10.33333,0.3
"214","nuncostans/sexy-monochrome-theme",2,2,30,6,5,"PullRequestEvent",30,6,5,0.2
"215","harfang3d/Tutorials-Python",1,1,5,3,1.66667,"PushEvent",5,3,1.66667,0.3
"216","SF-WDI-LABS/take-home-coding-challenge-workshop",2,2,15,4,3.75,"WatchEvent",15,4,3.75,0.3
"217","santu14/team-rediit",2,1,6,3,2,"CreateEvent",6,3,2,0.3
"218","fumiyasac/WebViewGraphOfSwift",1,1,6,3,2,"CreateEvent",6,3,2,0.3
"219","mybigday/react-native-google-firebase",1,1,27,9,3,"IssuesEvent",27,9,3,0.1
"220","cybrairai/sanghefte",2,2,13,3,4.33333,"PullRequestEvent",13,3,4.33333,0.3
"221","SpringMCLegacy/SpringMCLegacy",206,2,244,5,48.8,"PushEvent",244,5,48.8,0.2
"222","karandesai-96/tardis",20,1,191,3,63.66667,"CreateEvent",191,3,63.66667,0.3
"223","roughcoding/flawcode",46,4,90,4,22.5,"PullRequestEvent",90,4,22.5,0.3
"224","egonelbre/fm-index",2,2,6,6,1,"ForkEvent",6,6,1,0.2
"225","gearit/RadaeePDF-B4A",2,2,4,4,1,"ForkEvent",4,4,1,0.3
"226","NeoTheThird/terminal-tennis",2,2,53,3,17.66667,"ForkEvent",53,3,17.66667,0.3
"227","harfang3d/Tutorials-Python",2,2,5,3,1.66667,"WatchEvent",5,3,1.66667,0.3
"228","upyun/go-sdk",4,4,44,9,4.88889,"ForkEvent",44,9,4.88889,0.1
"229","CandyRoms/vendor_candy",5,5,85,9,9.44444,"ForkEvent",85,9,9.44444,0.1
"230","PolymerElements/iron-validatable-behavior",5,4,37,14,2.64286,"PullRequestEvent",37,14,2.64286,0.1
"231","vandium-io/vandium-serverless",9,2,24,6,4,"PushEvent",24,6,4,0.2
"232","dfrankland/ampreact",1,1,11,9,1.22222,"ForkEvent",11,9,1.22222,0.1
"233","yukinami/spring-boot-webapp-boilerplate",1,1,8,6,1.33333,"ForkEvent",8,6,1.33333,0.2
"234","sdgathman/pymilter",3,3,107,11,9.72727,"ForkEvent",107,11,9.72727,0.1
"235","kbase/data_api",1,1,170,7,24.28571,"ForkEvent",170,7,24.28571,0.1
"236","KNRobocik/ROV2.0",3,2,20,3,6.66667,"CreateEvent",20,3,6.66667,0.3
"237","material-foundation/material-text-accessibility-ios",2,1,83,11,7.54545,"DeleteEvent",83,11,7.54545,0.1
"238","vandium-io/vandium-serverless",4,3,24,6,4,"IssuesEvent",24,6,4,0.2
"239","material-foundation/material-text-accessibility-ios",4,2,83,11,7.54545,"ReleaseEvent",83,11,7.54545,0.1
"240","redooor/redminportal",3,3,36,8,4.5,"ForkEvent",36,8,4.5,0.1
"241","telerik/win8-xaml-sdk",4,4,4,4,1,"ForkEvent",4,4,1,0.3
"242","ATM-Consulting/dolibarr_module_fraisdeport",1,1,8,3,2.66667,"ForkEvent",8,3,2.66667,0.3
